name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Darron Lee,https://www.pro-football-reference.com/players/L/LeexDa00.htm,2016,20,4,7,7,2,0
Will Fuller,https://www.pro-football-reference.com/players/F/FullWi01.htm,2016,21,6,3,4,6,7
Josh Doctson,https://www.pro-football-reference.com/players/D/DoctJo00.htm,2016,22,1,4,4,0,NaN
Laquon Treadwell,https://www.pro-football-reference.com/players/T/TreaLa00.htm,2016,23,0,2,2,2,0
William Jackson III,https://www.pro-football-reference.com/players/J/JackWi02.htm,2016,24,NaN,3,4,4,5
Artie Burns,https://www.pro-football-reference.com/players/B/BurnAr00.htm,2016,25,5,6,3,1,NaN
Paxton Lynch,https://www.pro-football-reference.com/players/L/LyncPa00.htm,2016,26,1,1,NaN,NaN,NaN
Kenny Clark,https://www.pro-football-reference.com/players/C/ClarKe01.htm,2016,27,2,7,8,12,6
Joshua Garnett,https://www.pro-football-reference.com/players/G/GarnJo00.htm,2016,28,5,NaN,0,NaN,0
Robert Nkemdiche,https://www.pro-football-reference.com/players/N/NkemRo00.htm,2016,29,0,1,4,0,NaN
Vernon Butler,https://www.pro-football-reference.com/players/B/ButlVe00.htm,2016,30,1,1,1,5,5
Germain Ifedi,https://www.pro-football-reference.com/players/I/IfedGe00.htm,2016,31,6,9,8,8,6
Emmanuel Ogbah,https://www.pro-football-reference.com/players/O/OgbaEm00.htm,2016,32,6,4,7,3,8
Kevin Dodd,https://www.pro-football-reference.com/players/D/DoddKe00.htm,2016,33,1,1,NaN,NaN,NaN
Jaylon Smith,https://www.pro-football-reference.com/players/S/SmitJa05.htm,2016,34,NaN,4,9,12,8
Hunter Henry,https://www.pro-football-reference.com/players/H/HenrHu00.htm,2016,35,4,5,0,5,5
Myles Jack,https://www.pro-football-reference.com/players/J/JackMy00.htm,2016,36,5,9,10,5,6
Chris Jones,https://www.pro-football-reference.com/players/J/JoneCh09.htm,2016,37,6,5,10,9,13
Xavien Howard,https://www.pro-football-reference.com/players/H/HowaXa00.htm,2016,38,2,7,11,2,18
Noah Spence,https://www.pro-football-reference.com/players/S/SpenNo00.htm,2016,39,3,1,1,0,NaN
Sterling Shepard,https://www.pro-football-reference.com/players/S/ShepSt00.htm,2016,40,5,5,7,5,5
Reggie Ragland,https://www.pro-football-reference.com/players/R/RaglRe00.htm,2016,41,NaN,5,6,4,3
Kamalei Correa,https://www.pro-football-reference.com/players/C/CorrKa00.htm,2016,42,1,2,3,4,1.333333333
Austin Johnson,https://www.pro-football-reference.com/players/J/JohnAu01.htm,2016,43,1,2,5,2,1
Jihad Ward,https://www.pro-football-reference.com/players/W/WardJi02.htm,2016,44,5,1,1,1.333333333,1
Derrick Henry,https://www.pro-football-reference.com/players/H/HenrDe00.htm,2016,45,4,6,7,13,16
A'Shawn Robinson,https://www.pro-football-reference.com/players/R/RobiAS00.htm,2016,46,3,7,5,5,1
Michael Thomas,https://www.pro-football-reference.com/players/T/ThomMi05.htm,2016,47,10,14,16,17,4
Jason Spriggs,https://www.pro-football-reference.com/players/S/SpriJa00.htm,2016,48,3,3,2,NaN,1
Jarran Reed,https://www.pro-football-reference.com/players/R/ReedJa02.htm,2016,49,4,7,9,4,7
Nick Martin,https://www.pro-football-reference.com/players/M/MartNi00.htm,2016,50,NaN,6,7,9,7
Christian Hackenberg,https://www.pro-football-reference.com/players/H/HackCh01.htm,2016,51,NaN,NaN,NaN,NaN,NaN
Deion Jones,https://www.pro-football-reference.com/players/J/JoneDe01.htm,2016,52,7,11,3,8,8
Su'a Cravens,https://www.pro-football-reference.com/players/C/CravSu00.htm,2016,53,4,NaN,1,NaN,NaN
Mackensie Alexander,https://www.pro-football-reference.com/players/A/AlexMa01.htm,2016,54,1,1,3,2,4
Tyler Boyd,https://www.pro-football-reference.com/players/B/BoydTy00.htm,2016,55,5,2,10,7,7
Cody Whitehair,https://www.pro-football-reference.com/players/W/WhitCo03.htm,2016,56,7,5,9,6,6
T.J. Green,https://www.pro-football-reference.com/players/G/GreeT.00.htm,2016,57,2,3,NaN,0,0
Sean Davis,https://www.pro-football-reference.com/players/D/DaviSe00.htm,2016,58,5,6,6,0,2
Roberto Aguayo,https://www.pro-football-reference.com/players/A/AguaRo00.htm,2016,59,0,NaN,NaN,NaN,NaN
Cyrus Jones,https://www.pro-football-reference.com/players/J/JoneCy00.htm,2016,60,1,NaN,2,1,NaN
Vonn Bell,https://www.pro-football-reference.com/players/B/BellVo00.htm,2016,61,4,4,3,5,6
James Bradberry,https://www.pro-football-reference.com/players/B/BradJa00.htm,2016,62,5,6,5,5,10
Adam Gotsis,https://www.pro-football-reference.com/players/G/GotsAd00.htm,2016,63,2,6,6,2,6
Kevin Byard,https://www.pro-football-reference.com/players/B/ByarKe01.htm,2016,64,3,14,8,7,5
Carl Nassib,https://www.pro-football-reference.com/players/N/NassCa00.htm,2016,65,2,5,5,4,3
Max Tuerk,https://www.pro-football-reference.com/players/T/TuerMa00.htm,2016,66,NaN,0,NaN,NaN,NaN
Maliek Collins,https://www.pro-football-reference.com/players/C/CollMa00.htm,2016,67,7,7,5,8,4
Will Redmond,https://www.pro-football-reference.com/players/R/RedmWi00.htm,2016,68,NaN,NaN,0,2,1
Yannick Ngakoue,https://www.pro-football-reference.com/players/N/NgakYa00.htm,2016,69,7,12,9,7,2.666666667
Bronson Kaufusi,https://www.pro-football-reference.com/players/K/KaufBr01.htm,2016,70,NaN,1,0,1,NaN
Darian Thompson,https://www.pro-football-reference.com/players/T/ThomDa05.htm,2016,71,0,6,1,2,3
Jonathan Bullard,https://www.pro-football-reference.com/players/B/BullJo00.htm,2016,72,2,3,2,2,0
Kenyan Drake,https://www.pro-football-reference.com/players/D/DrakKe00.htm,2016,73,2,6,7,5.333333333,6
KeiVarae Russell,https://www.pro-football-reference.com/players/R/RussKe00.htm,2016,74,1,0,1,NaN,0
Shilique Calhoun,https://www.pro-football-reference.com/players/C/CalhSh00.htm,2016,75,1,1,0,2,1
Shon Coleman,https://www.pro-football-reference.com/players/C/ColeSh00.htm,2016,76,0,6,NaN,NaN,NaN
Daryl Worley,https://www.pro-football-reference.com/players/W/WorlDa00.htm,2016,77,5,6,3,5,0.5
Joe Thuney,https://www.pro-football-reference.com/players/T/ThunJo00.htm,2016,78,8,10,9,11,7
Isaac Seumalo,https://www.pro-football-reference.com/players/S/SeumIs00.htm,2016,79,2,2,4,7,3
Adolphus Washington,https://www.pro-football-reference.com/players/W/WashAd00.htm,2016,80,5,4,0,NaN,NaN
Austin Hooper,https://www.pro-football-reference.com/players/H/HoopAu00.htm,2016,81,3,5,6,6,4
Le'Raven Clark,https://www.pro-football-reference.com/players/C/ClarLe01.htm,2016,82,3,3,3,NaN,2
Jordan Jenkins,https://www.pro-football-reference.com/players/J/JenkJo01.htm,2016,83,5,7,6,7,6
Kendall Fuller,https://www.pro-football-reference.com/players/F/FullKe00.htm,2016,84,2,4,4,2,7
Braxton Miller,https://www.pro-football-reference.com/players/M/MillBr03.htm,2016,85,1,1,NaN,NaN,NaN
Leonte Carroo,https://www.pro-football-reference.com/players/C/CarrLe00.htm,2016,86,0,1,1,NaN,NaN
Nick Vigil,https://www.pro-football-reference.com/players/V/VigiNi00.htm,2016,87,1,5,4,8,3
Kyler Fackrell,https://www.pro-football-reference.com/players/F/FackKy00.htm,2016,88,1,2,5,2,6
Javon Hargrave,https://www.pro-football-reference.com/players/H/HargJa00.htm,2016,89,7,6,8,7,6
C.J. Prosise,https://www.pro-football-reference.com/players/P/ProsC.00.htm,2016,90,3,1,0,1,0
Jacoby Brissett,https://www.pro-football-reference.com/players/B/BrisJa00.htm,2016,91,2,11,0,10,0
Brandon Williams,https://www.pro-football-reference.com/players/W/WillBr07.htm,2016,92,2,1,1,NaN,0
Cody Kessler,https://www.pro-football-reference.com/players/K/KessCo00.htm,2016,93,3,0,2,NaN,NaN
Nick Vannett,https://www.pro-football-reference.com/players/V/VannNi00.htm,2016,94,0,1,3,0.666666667,1
Graham Glasgow,https://www.pro-football-reference.com/players/G/GlasGr00.htm,2016,95,6,8,7,6,5
Vincent Valentine,https://www.pro-football-reference.com/players/V/ValeVi00.htm,2016,96,2,NaN,0,NaN,NaN
Rees Odhiambo,https://www.pro-football-reference.com/players/O/OdhiRe00.htm,2016,97,1,3,0,NaN,NaN
Justin Simmons,https://www.pro-football-reference.com/players/S/SimmJu00.htm,2016,98,2,5,7,12,9
Joe Schobert,https://www.pro-football-reference.com/players/S/SchoJo00.htm,2016,99,2,9,7,9,7
Connor Cook,https://www.pro-football-reference.com/players/C/CookCo00.htm,2016,100,0,NaN,NaN,NaN,NaN
Charles Tapper,https://www.pro-football-reference.com/players/T/TappCh00.htm,2016,101,NaN,0,NaN,NaN,NaN
Joshua Perry,https://www.pro-football-reference.com/players/P/PerrJo01.htm,2016,102,1,0,NaN,NaN,NaN
Sheldon Day,https://www.pro-football-reference.com/players/D/DayxSh00.htm,2016,103,1,1.333333333,1,2,0
Tavon Young,https://www.pro-football-reference.com/players/Y/YounTa01.htm,2016,104,6,NaN,5,NaN,0
Parker Ehinger,https://www.pro-football-reference.com/players/E/EhinPa00.htm,2016,105,2,1,NaN,1,NaN
Eric Murray,https://www.pro-football-reference.com/players/M/MurrEr00.htm,2016,106,1,2,3,2,4
Chris Moore,https://www.pro-football-reference.com/players/M/MoorCh00.htm,2016,107,0,2,2,0,0
Ryan Smith,https://www.pro-football-reference.com/players/S/SmitRy00.htm,2016,108,1,3,3,1,1
B.J. Goodson,https://www.pro-football-reference.com/players/G/GoodB.00.htm,2016,109,1,3,6,5,6
Tyler Higbee,https://www.pro-football-reference.com/players/H/HigbTy00.htm,2016,110,1,3,3,6,4
Miles Killebrew,https://www.pro-football-reference.com/players/K/KillMi00.htm,2016,111,1,2,1,1,1
Malcolm Mitchell,https://www.pro-football-reference.com/players/M/MitcMa01.htm,2016,112,4,NaN,NaN,NaN,NaN
Nick Kwiatkoski,https://www.pro-football-reference.com/players/K/KwiaNi00.htm,2016,113,3,4,2,6,5
Ricardo Louis,https://www.pro-football-reference.com/players/L/LouiRi00.htm,2016,114,1,2,NaN,NaN,NaN
De'Vondre Campbell,https://www.pro-football-reference.com/players/C/CampDe00.htm,2016,115,4,7,5,8,8
Hassan Ridgeway,https://www.pro-football-reference.com/players/R/RidgHa00.htm,2016,116,3,1,1,3,1
Pharoh Cooper,https://www.pro-football-reference.com/players/C/CoopPh00.htm,2016,117,1,2,0,2,1
Juston Burris,https://www.pro-football-reference.com/players/B/BurrJu00.htm,2016,118,1,2,0,4,4
Tyler Ervin,https://www.pro-football-reference.com/players/E/ErviTy00.htm,2016,119,0,0,0,0,2
David Onyemata,https://www.pro-football-reference.com/players/O/OnyeDa00.htm,2016,120,1,4,3,6,8
Willie Beavers,https://www.pro-football-reference.com/players/B/BeavWi00.htm,2016,121,0,NaN,NaN,NaN,NaN
Andrew Billings,https://www.pro-football-reference.com/players/B/BillAn00.htm,2016,122,NaN,4,6,6,NaN
Jerald Hawkins,https://www.pro-football-reference.com/players/H/HawkJe00.htm,2016,123,NaN,1,NaN,0,1
Deon Bush,https://www.pro-football-reference.com/players/B/BushDe00.htm,2016,124,2,1,1,1,1
Antonio Morrison,https://www.pro-football-reference.com/players/M/MorrAn01.htm,2016,125,3,6,4,NaN,NaN
Demarcus Robinson,https://www.pro-football-reference.com/players/R/RobiDe01.htm,2016,126,0,2,3,5,4
Deiondre' Hall,https://www.pro-football-reference.com/players/H/HallDe02.htm,2016,127,1,0,1,NaN,NaN
Evan Boehm,https://www.pro-football-reference.com/players/B/BoehEv00.htm,2016,128,2,4,3,4,NaN
Derrick Kindred,https://www.pro-football-reference.com/players/K/KindDe00.htm,2016,129,2,4,2,NaN,NaN
Alex Lewis,https://www.pro-football-reference.com/players/L/LewiAl01.htm,2016,130,3,NaN,5,4,3
Blake Martinez,https://www.pro-football-reference.com/players/M/MartBl01.htm,2016,131,4,8,9,10,9
Willie Henry,https://www.pro-football-reference.com/players/H/HenrWi00.htm,2016,132,NaN,4,0,NaN,0
Rashard Robinson,https://www.pro-football-reference.com/players/R/RobiRa00.htm,2016,133,3,2.666666667,1,NaN,1
Kenneth Dixon,https://www.pro-football-reference.com/players/D/DixoKe00.htm,2016,134,3,NaN,2,NaN,NaN
Dak Prescott,https://www.pro-football-reference.com/players/P/PresDa01.htm,2016,135,15,13,14,15,6
Devontae Booker,https://www.pro-football-reference.com/players/B/BookDe00.htm,2016,136,5,3,3,1,4
Dean Lowry,https://www.pro-football-reference.com/players/L/LowrDe00.htm,2016,137,1,6,5,9,7
Seth Devalve,https://www.pro-football-reference.com/players/D/DevaSe00.htm,2016,138,1,3,1,1,0
Cardale Jones,https://www.pro-football-reference.com/players/J/JoneCa01.htm,2016,139,0,NaN,NaN,NaN,NaN
Tajae Sharpe,https://www.pro-football-reference.com/players/S/SharTa00.htm,2016,140,5,NaN,3,3,0
Zack Sanchez,https://www.pro-football-reference.com/players/S/SancZa00.htm,2016,141,1,NaN,NaN,NaN,NaN
Ronald Blair,https://www.pro-football-reference.com/players/B/BlaiRo00.htm,2016,142,1,1,2,2,NaN
DeAndre Washington,https://www.pro-football-reference.com/players/W/WashDe00.htm,2016,143,4,3,1,4,0.666666667
Connor McGovern,https://www.pro-football-reference.com/players/M/McGoCo00.htm,2016,144,NaN,3,6,6,5
John Theus,https://www.pro-football-reference.com/players/T/TheuJo00.htm,2016,145,1,NaN,NaN,NaN,NaN
Matt Judon,https://www.pro-football-reference.com/players/J/JudoMa00.htm,2016,146,2,7,6,11,9
Quinton Jefferson,https://www.pro-football-reference.com/players/J/JeffQu00.htm,2016,147,0,1,6,5,3
Caleb Benenoch,https://www.pro-football-reference.com/players/B/BeneCa00.htm,2016,148,1,3,8,0,NaN
Paul Perkins,https://www.pro-football-reference.com/players/P/PerkPa00.htm,2016,149,4,1,NaN,0,NaN
Jordan Howard,https://www.pro-football-reference.com/players/H/HowaJo00.htm,2016,150,9,7,7,3,0
Joe Dahl,https://www.pro-football-reference.com/players/D/DahlJo00.htm,2016,151,1,2,1,6,2
Matthew Ioannidis,https://www.pro-football-reference.com/players/I/IoanMa01.htm,2016,152,1,5,5,7,0
Wendell Smallwood,https://www.pro-football-reference.com/players/S/SmalWe00.htm,2016,153,3,2,4,1,0
Jordan Payton,https://www.pro-football-reference.com/players/P/PaytJo00.htm,2016,154,0,NaN,NaN,NaN,NaN
Joe Haeg,https://www.pro-football-reference.com/players/H/HaegJo00.htm,2016,155,NaN,NaN,NaN,NaN,NaN
Jonathan Williams,https://www.pro-football-reference.com/players/W/WillJo07.htm,2016,156,1,NaN,0,2,0
LeShaun Sims,https://www.pro-football-reference.com/players/S/SimsLe00.htm,2016,157,2,2,2,2,4
Brandon Shell,https://www.pro-football-reference.com/players/S/ShelBr00.htm,2016,158,2,5,5,4,6
K.J. Dillon,https://www.pro-football-reference.com/players/D/DillK.00.htm,2016,159,0,NaN,NaN,NaN,NaN
Kentrell Brothers,https://www.pro-football-reference.com/players/B/BrotKe00.htm,2016,160,1,1,1,1,NaN
Christian Westerman,https://www.pro-football-reference.com/players/W/WestCh02.htm,2016,161,NaN,1,1,NaN,NaN
Kevin Hogan,https://www.pro-football-reference.com/players/H/HogaKe00.htm,2016,162,1,1,NaN,NaN,NaN
Trevor Davis,https://www.pro-football-reference.com/players/D/DaviTr03.htm,2016,163,0,1,0,1,NaN
Halapoulivaati Vaitai,https://www.pro-football-reference.com/players/V/VaitHa00.htm,2016,164,3,6,2,3,5
Tyreek Hill,https://www.pro-football-reference.com/players/H/HillTy00.htm,2016,165,10,13,18,9,12
D.J. Reader,https://www.pro-football-reference.com/players/R/ReadD.00.htm,2016,166,4,6,8,6,2
Marqui Christian,https://www.pro-football-reference.com/players/C/ChriMa00.htm,2016,167,1,1,1,2,0
Spencer Drango,https://www.pro-football-reference.com/players/D/DranSp00.htm,2016,168,4,4,NaN,NaN,NaN
Antwione Williams,https://www.pro-football-reference.com/players/W/WillAn01.htm,2016,169,2,NaN,NaN,NaN,NaN
Cole Toner,https://www.pro-football-reference.com/players/T/ToneCo00.htm,2016,170,0,NaN,0,NaN,2
Alex Collins,https://www.pro-football-reference.com/players/C/CollAl00.htm,2016,171,2,9,3,NaN,1
Rashard Higgins,https://www.pro-football-reference.com/players/H/HiggRa00.htm,2016,172,0,2,4,0,6
Trey Caldwell,https://www.pro-football-reference.com/players/C/CaldTr00.htm,2016,173,0,NaN,NaN,NaN,NaN
Fahn Cooper,https://www.pro-football-reference.com/players/C/CoopFa00.htm,2016,174,NaN,NaN,NaN,NaN,NaN
Jatavis Brown,https://www.pro-football-reference.com/players/B/BrowJa05.htm,2016,175,4,4,5,2,NaN
Andy Janovich,https://www.pro-football-reference.com/players/J/JanoAn00.htm,2016,176,1,0,1,0,0
Temarrick Hemingway,https://www.pro-football-reference.com/players/H/HemiTe00.htm,2016,177,0,NaN,0,NaN,0
D.J. White,https://www.pro-football-reference.com/players/W/WhitD.00.htm,2016,178,1,0,NaN,0,NaN
Drew Kaser,https://www.pro-football-reference.com/players/K/KaseDr00.htm,2016,179,2,3,0,NaN,NaN
Moritz Boehringer,https://www.pro-football-reference.com/players/B/BoehMo00.htm,2016,180,NaN,NaN,NaN,NaN,NaN
Tyrone Holmes,https://www.pro-football-reference.com/players/H/HolmTy01.htm,2016,181,1,0,NaN,NaN,NaN
Keenan Reynolds,https://www.pro-football-reference.com/players/R/ReynKe00.htm,2016,182,NaN,NaN,0,NaN,NaN
Devante Bond,https://www.pro-football-reference.com/players/B/BondDe00.htm,2016,183,NaN,2,2,0,0
Jerell Adams,https://www.pro-football-reference.com/players/A/AdamJe01.htm,2016,184,1,1,NaN,0,NaN
DeAndre Houston-Carson,https://www.pro-football-reference.com/players/H/HousDe00.htm,2016,185,0,1,1,1,2
Jakeem Grant,https://www.pro-football-reference.com/players/G/GranJa00.htm,2016,186,1,2,4,2,4
Nate Sudfeld,https://www.pro-football-reference.com/players/S/SudfNa00.htm,2016,187,NaN,1,0,NaN,0
David Morgan,https://www.pro-football-reference.com/players/M/MorgDa01.htm,2016,188,0,1,0,NaN,NaN
Anthony Brown,https://www.pro-football-reference.com/players/B/BrowAn02.htm,2016,189,4,4,4,2,3
Josh Forrest,https://www.pro-football-reference.com/players/F/ForrJo00.htm,2016,190,2,0,NaN,NaN,NaN
Jake Rudock,https://www.pro-football-reference.com/players/R/RudoJa00.htm,2016,191,NaN,0,NaN,NaN,NaN
Kolby Listenbee,https://www.pro-football-reference.com/players/L/ListKo00.htm,2016,192,NaN,NaN,NaN,NaN,NaN
Sebastian Tretola,https://www.pro-football-reference.com/players/T/TretSe00.htm,2016,193,0,NaN,NaN,NaN,NaN
Cory James,https://www.pro-football-reference.com/players/J/JameCo00.htm,2016,194,3,4,NaN,NaN,NaN
Wes Schweitzer,https://www.pro-football-reference.com/players/S/SchwWe00.htm,2016,195,NaN,9,7,4,5
Blake Countess,https://www.pro-football-reference.com/players/C/CounBl00.htm,2016,196,1,1,1,0,0
Danny Vitale,https://www.pro-football-reference.com/players/V/VitaDa00.htm,2016,197,0,0,0,1,NaN
Derek Watt,https://www.pro-football-reference.com/players/W/WattDe00.htm,2016,198,1,0,0,0,0
Cody Core,https://www.pro-football-reference.com/players/C/CoreCo00.htm,2016,199,2,0,1,0,NaN
Kyle Murphy,https://www.pro-football-reference.com/players/M/MurpKy00.htm,2016,200,0,2,NaN,NaN,NaN
Brandon Allen,https://www.pro-football-reference.com/players/A/AlleBr00.htm,2016,201,NaN,NaN,NaN,2,2
Anthony Zettel,https://www.pro-football-reference.com/players/Z/ZettAn00.htm,2016,202,1,7,1,0,0
Dadi Nicolas,https://www.pro-football-reference.com/players/N/NicoDa00.htm,2016,203,1,NaN,NaN,NaN,NaN
Jordan Lucas,https://www.pro-football-reference.com/players/L/LucaJo00.htm,2016,204,0,1,2,1,NaN
Harlan Miller,https://www.pro-football-reference.com/players/M/MillHa00.htm,2016,205,1,1,0,NaN,NaN
Mike Thomas,https://www.pro-football-reference.com/players/T/ThomMi04.htm,2016,206,0,1,0,0,1
Jeff Driskel,https://www.pro-football-reference.com/players/D/DrisJe00.htm,2016,207,NaN,NaN,2,3,1
Kamu Grugier-Hill,https://www.pro-football-reference.com/players/G/GrugKa00.htm,2016,208,1,2,5,3,2
Maurice Canady,https://www.pro-football-reference.com/players/C/CanaMa00.htm,2016,209,0,1,0,1.333333333,NaN
Jimmy Landes,https://www.pro-football-reference.com/players/L/LandJi00.htm,2016,210,NaN,NaN,NaN,NaN,NaN
Kelvin Taylor,https://www.pro-football-reference.com/players/T/TaylKe01.htm,2016,211,NaN,NaN,NaN,NaN,NaN
Kavon Frazier,https://www.pro-football-reference.com/players/F/FrazKa00.htm,2016,212,1,1,1,0,1
Aaron Burbridge,https://www.pro-football-reference.com/players/B/BurbAa00.htm,2016,213,1,NaN,NaN,NaN,NaN
Elandon Roberts,https://www.pro-football-reference.com/players/R/RobeEl00.htm,2016,214,4,8,6,4,7
Joey Hunt,https://www.pro-football-reference.com/players/H/HuntJo00.htm,2016,215,1,NaN,2,4,0
Darius Jackson,https://www.pro-football-reference.com/players/J/JackDa01.htm,2016,216,NaN,NaN,0,NaN,NaN
Rico Gathers,https://www.pro-football-reference.com/players/G/GathRi00.htm,2016,217,NaN,NaN,0,NaN,NaN
Kevon Seymour,https://www.pro-football-reference.com/players/S/SeymKe00.htm,2016,218,1,2,NaN,NaN,0
Will Parks,https://www.pro-football-reference.com/players/P/ParkWi01.htm,2016,219,1,3,2,3,0.666666667
Travis Feeney,https://www.pro-football-reference.com/players/F/FeenTr00.htm,2016,220,NaN,NaN,NaN,NaN,NaN
Ted Karras,https://www.pro-football-reference.com/players/K/KarrTe00.htm,2016,221,2,3,2,7,6
Aaron Wallace,https://www.pro-football-reference.com/players/W/WallAa00.htm,2016,222,1,0,0,NaN,NaN
Brandon Doughty,https://www.pro-football-reference.com/players/D/DougBr00.htm,2016,223,NaN,NaN,NaN,NaN,NaN
Donavon Clark,https://www.pro-football-reference.com/players/C/ClarDo00.htm,2016,224,NaN,NaN,NaN,NaN,NaN
Devin Lucien,https://www.pro-football-reference.com/players/L/LuciDe00.htm,2016,225,NaN,NaN,NaN,NaN,NaN
Jonathan Woodard,https://www.pro-football-reference.com/players/W/WoodJo00.htm,2016,226,NaN,NaN,1,NaN,NaN
Stephen Weatherly,https://www.pro-football-reference.com/players/W/WeatSt00.htm,2016,227,0,1,5,2,4
Riley Dixon,https://www.pro-football-reference.com/players/D/DixoRi00.htm,2016,228,2,2,2,2,2
Demarcus Ayers,https://www.pro-football-reference.com/players/A/AyerDe00.htm,2016,229,0,NaN,NaN,NaN,NaN
Daniel Braverman,https://www.pro-football-reference.com/players/B/BravDa00.htm,2016,230,0,NaN,NaN,NaN,NaN
Thomas Duarte,https://www.pro-football-reference.com/players/D/DuarTh00.htm,2016,231,0,NaN,NaN,NaN,NaN
Steven Daniels,https://www.pro-football-reference.com/players/D/DaniSt00.htm,2016,232,NaN,NaN,NaN,NaN,NaN
Jalen Mills,https://www.pro-football-reference.com/players/M/MillJa02.htm,2016,233,1,7,3,4,5
Vadal Alexander,https://www.pro-football-reference.com/players/A/AlexVa00.htm,2016,234,3,3,NaN,NaN,NaN
Lac Edwards,https://www.pro-football-reference.com/players/E/EdwaLa01.htm,2016,235,1,3,3,3,NaN
Dwayne Washington,https://www.pro-football-reference.com/players/W/WashDw00.htm,2016,236,2,0,1,1,0
Daniel Lasco,https://www.pro-football-reference.com/players/L/LascDa00.htm,2016,237,0,0,NaN,NaN,NaN
Devin Fuller,https://www.pro-football-reference.com/players/F/FullDe00.htm,2016,238,NaN,NaN,NaN,NaN,NaN
Trevor Bates,https://www.pro-football-reference.com/players/B/BateTr00.htm,2016,239,0,NaN,1,NaN,NaN
Alex McCalister,https://www.pro-football-reference.com/players/M/McCaAl00.htm,2016,240,NaN,NaN,NaN,NaN,NaN
Charone Peake,https://www.pro-football-reference.com/players/P/PeakCh00.htm,2016,241,1,0,0,NaN,NaN
Keith Marshall,https://www.pro-football-reference.com/players/M/MarsKe00.htm,2016,242,NaN,NaN,NaN,NaN,NaN
Kenny Lawler,https://www.pro-football-reference.com/players/L/LawlKe00.htm,2016,243,NaN,NaN,NaN,NaN,NaN
Jayron Kearse,https://www.pro-football-reference.com/players/K/KearJa00.htm,2016,244,1,1,1,2,2
Clayton Fejedelem,https://www.pro-football-reference.com/players/F/FejeCl00.htm,2016,245,1,3,1,1,1
Tyler Matakevich,https://www.pro-football-reference.com/players/M/MataTy00.htm,2016,246,1,1,2,1,1
Zac Brooks,https://www.pro-football-reference.com/players/B/BrooZa00.htm,2016,247,NaN,NaN,NaN,NaN,NaN
Austin Blythe,https://www.pro-football-reference.com/players/B/BlytAu00.htm,2016,248,1,2,11,8,6
Prince Charles Iworah,https://www.pro-football-reference.com/players/I/IworPr00.htm,2016,249,0,NaN,NaN,NaN,NaN
Scooby Wright III,https://www.pro-football-reference.com/players/W/WrigSc00.htm,2016,250,0,1,NaN,NaN,NaN
Joe Walker,https://www.pro-football-reference.com/players/W/WalkJo01.htm,2016,251,NaN,2,1,4,1
Beau Sandland,https://www.pro-football-reference.com/players/S/SandBe00.htm,2016,252,NaN,NaN,NaN,NaN,NaN
Kalan Reed,https://www.pro-football-reference.com/players/R/ReedKa00.htm,2016,253,0,0,NaN,NaN,NaN
