name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Travis Frederick,https://www.pro-football-reference.com/players/F/FredTr00.htm,2013,31,9,12,9,15,11
Matt Elam,https://www.pro-football-reference.com/players/E/ElamMa00.htm,2013,32,7,4,NaN,1,NaN
Johnathan Cyprien,https://www.pro-football-reference.com/players/C/CyprJo00.htm,2013,33,5,6,5,7,4
Justin Hunter,https://www.pro-football-reference.com/players/H/HuntJu00.htm,2013,34,3,3,2,1.333333333,0
Zach Ertz,https://www.pro-football-reference.com/players/E/ErtzZa00.htm,2013,35,4,5,6,7,8
Darius Slay,https://www.pro-football-reference.com/players/S/SlayDa00.htm,2013,36,2,6,5,5,14
Giovani Bernard,https://www.pro-football-reference.com/players/B/BernGi00.htm,2013,37,9,7,10,4,7
Manti Te'o,https://www.pro-football-reference.com/players/T/TeoxMa00.htm,2013,38,5,3,6,1,5
Geno Smith,https://www.pro-football-reference.com/players/S/SmitGe00.htm,2013,39,7,7,1,0,1
Tank Carradine,https://www.pro-football-reference.com/players/C/CarrCo00.htm,2013,40,NaN,1,2,1,3
Robert Woods,https://www.pro-football-reference.com/players/W/WoodRo02.htm,2013,41,5,5,5,6,8
Menelik Watson,https://www.pro-football-reference.com/players/W/WatsMe00.htm,2013,42,1,3,NaN,3,3
Johnthan Banks,https://www.pro-football-reference.com/players/B/BankJo00.htm,2013,43,4,5,2,0.5,0
Kawann Short,https://www.pro-football-reference.com/players/S/ShorKa00.htm,2013,44,2,5,14,7,7
Kevin Minter,https://www.pro-football-reference.com/players/M/MintKe00.htm,2013,45,1,4,7,8,3
Kiko Alonso,https://www.pro-football-reference.com/players/A/AlonKi00.htm,2013,46,10,NaN,2,8,7
Gavin Escobar,https://www.pro-football-reference.com/players/E/EscoGa00.htm,2013,47,1,1,0,0,0
Le'Veon Bell,https://www.pro-football-reference.com/players/B/BellLe00.htm,2013,48,8,17,5,15,15
Johnathan Hankins,https://www.pro-football-reference.com/players/H/HankJo00.htm,2013,49,1,7,3,8,6
Jonathan Bostic,https://www.pro-football-reference.com/players/B/BostJo00.htm,2013,50,4,3,1,NaN,6
David Amerson,https://www.pro-football-reference.com/players/A/AmerDa00.htm,2013,51,3,5,3.333333333,5,2
Jamie Collins,https://www.pro-football-reference.com/players/C/CollJa00.htm,2013,52,4,9,12,4.666666667,3
Margus Hunt,https://www.pro-football-reference.com/players/H/HuntMa00.htm,2013,53,1,1,1,1,3
Jamar Taylor,https://www.pro-football-reference.com/players/T/TaylJa01.htm,2013,54,1,1,3,5,6
Vance McDonald,https://www.pro-football-reference.com/players/M/McDoVa00.htm,2013,55,1,0,2,3,2
Arthur Brown,https://www.pro-football-reference.com/players/B/BrowAr00.htm,2013,56,1,0,1,0.666666667,NaN
D.J. Swearinger,https://www.pro-football-reference.com/players/S/SweaDJ00.htm,2013,57,4,5,0.666666667,5,7
Montee Ball,https://www.pro-football-reference.com/players/B/BallMo00.htm,2013,58,5,2,NaN,NaN,NaN
Aaron Dobson,https://www.pro-football-reference.com/players/D/DobsAa00.htm,2013,59,5,0,1,NaN,NaN
Robert Alford,https://www.pro-football-reference.com/players/A/AlfoRo00.htm,2013,60,2,4,6,5,6
Eddie Lacy,https://www.pro-football-reference.com/players/L/LacyEd00.htm,2013,61,10,16,7,3,2
Christine Michael,https://www.pro-football-reference.com/players/M/MichCh00.htm,2013,62,1,1,1.333333333,3.333333333,NaN
Travis Kelce,https://www.pro-football-reference.com/players/K/KelcTr00.htm,2013,63,0,9,9,10,10
Dwayne Gratz,https://www.pro-football-reference.com/players/G/GratDw00.htm,2013,64,3,5,2,0,NaN
Larry Warford,https://www.pro-football-reference.com/players/W/WarfLa00.htm,2013,65,8,6,6,8,10
Sio Moore,https://www.pro-football-reference.com/players/M/MoorSi00.htm,2013,66,5,5,1,2.666666667,NaN
Bennie Logan,https://www.pro-football-reference.com/players/L/LogaBe00.htm,2013,67,5,7,6,6,6
Leon McFadden,https://www.pro-football-reference.com/players/M/McFaLe00.htm,2013,68,1,0,0,1,NaN
Tyrann Mathieu,https://www.pro-football-reference.com/players/M/MathTy00.htm,2013,69,4,3,12,4,6
Blidi Wreh-Wilson,https://www.pro-football-reference.com/players/W/WrehBl00.htm,2013,70,1,4,1,0,1
T.J. McDonald,https://www.pro-football-reference.com/players/M/McDoTJ00.htm,2013,71,4,6,4,5,3
Brian Winters,https://www.pro-football-reference.com/players/W/WintBr00.htm,2013,72,4,3,5,5,5
Mike Glennon,https://www.pro-football-reference.com/players/G/GlenMi00.htm,2013,73,7,4,NaN,0,2
Terrance Williams,https://www.pro-football-reference.com/players/W/WillTe01.htm,2013,74,7,6,5,6,6
Terron Armstead,https://www.pro-football-reference.com/players/A/ArmsTe00.htm,2013,75,2,8,8,4,6
Keenan Allen,https://www.pro-football-reference.com/players/A/AlleKe00.htm,2013,76,10,6,5,1,11
Dallas Thomas,https://www.pro-football-reference.com/players/T/ThomDa04.htm,2013,77,0,6,7,0,NaN
Marquise Goodwin,https://www.pro-football-reference.com/players/G/GoodMa00.htm,2013,78,2,0,0,4,8
Markus Wheaton,https://www.pro-football-reference.com/players/W/WheaMa00.htm,2013,79,1,6,6,0,0
J.J. Wilcox,https://www.pro-football-reference.com/players/W/WilcJ.00.htm,2013,80,2,7,5,2,1
Damontre Moore,https://www.pro-football-reference.com/players/M/MoorDa01.htm,2013,81,1,2,0.666666667,0,0
John Jenkins,https://www.pro-football-reference.com/players/J/JenkJo00.htm,2013,82,4,2,4,0.666666667,1
Logan Ryan,https://www.pro-football-reference.com/players/R/RyanLo00.htm,2013,83,4,3,6,5,5
Shawn Williams,https://www.pro-football-reference.com/players/W/WillSh02.htm,2013,84,1,1,3,6,5
Jordan Reed,https://www.pro-football-reference.com/players/R/ReedJo02.htm,2013,85,3,3,8,6,2
Hugh Thornton,https://www.pro-football-reference.com/players/T/ThorHu00.htm,2013,86,7,5,5,NaN,NaN
Jordan Hill,https://www.pro-football-reference.com/players/H/HillJo01.htm,2013,87,1,3,2,0,NaN
Corey Lemonier,https://www.pro-football-reference.com/players/L/LemoCo00.htm,2013,88,1,1,1,0.666666667,NaN
Brennan Williams,https://www.pro-football-reference.com/players/W/WillBr03.htm,2013,89,NaN,NaN,NaN,NaN,NaN
Kayvon Webster,https://www.pro-football-reference.com/players/W/WebsKa00.htm,2013,90,2,1,1,1,4
Duron Harmon,https://www.pro-football-reference.com/players/H/HarmDu00.htm,2013,91,2,1,3,3,3
Stedman Bailey,https://www.pro-football-reference.com/players/B/BailSt01.htm,2013,92,2,4,1,NaN,NaN
Will Davis,https://www.pro-football-reference.com/players/D/DaviWi02.htm,2013,93,0,0,0,0,NaN
Brandon Williams,https://www.pro-football-reference.com/players/W/WillBr02.htm,2013,94,1,7,7,8,6
Sam Montgomery,https://www.pro-football-reference.com/players/M/MontSa00.htm,2013,95,NaN,NaN,NaN,NaN,NaN
Knile Davis,https://www.pro-football-reference.com/players/D/DaviKn00.htm,2013,96,3,6,1,0,NaN
Zaviar Gooden,https://www.pro-football-reference.com/players/G/GoodZa00.htm,2013,97,1,2,NaN,0.666666667,NaN
Matt Barkley,https://www.pro-football-reference.com/players/B/BarkMa00.htm,2013,98,1,0,NaN,1,NaN
Nico Johnson,https://www.pro-football-reference.com/players/J/JohnNi00.htm,2013,99,1,2,0,NaN,NaN
Akeem Spence,https://www.pro-football-reference.com/players/S/SpenAk00.htm,2013,100,6,4,3,3,5
Ace Sanders,https://www.pro-football-reference.com/players/S/SandAc00.htm,2013,101,3,0,NaN,NaN,NaN
Josh Boyce,https://www.pro-football-reference.com/players/B/BoycJo00.htm,2013,102,1,0,NaN,NaN,NaN
Alex Okafor,https://www.pro-football-reference.com/players/O/OkafAl00.htm,2013,103,0,7,6,2,5
Jelani Jenkins,https://www.pro-football-reference.com/players/J/JenkJe00.htm,2013,104,1,6,5,3,1
Duke Williams,https://www.pro-football-reference.com/players/W/WillDu00.htm,2013,105,1,3,3,0.666666667,NaN
Dion Sims,https://www.pro-football-reference.com/players/S/SimsDi00.htm,2013,106,0,3,1,2,2
Brian Schwenke,https://www.pro-football-reference.com/players/S/SchwBr00.htm,2013,107,5,4,2,2,2
Edmund Kugbila,https://www.pro-football-reference.com/players/K/KugbEd00.htm,2013,108,NaN,NaN,NaN,NaN,NaN
David Bakhtiari,https://www.pro-football-reference.com/players/B/BakhDa00.htm,2013,109,9,9,7,16,10
Ryan Nassib,https://www.pro-football-reference.com/players/N/NassRy00.htm,2013,110,NaN,0,0,NaN,NaN
Shamarko Thomas,https://www.pro-football-reference.com/players/T/ThomSh00.htm,2013,111,1,1,1,1,1
Tyler Wilson,https://www.pro-football-reference.com/players/W/WilsTy00.htm,2013,112,NaN,NaN,NaN,NaN,NaN
Barrett Jones,https://www.pro-football-reference.com/players/J/JoneBa00.htm,2013,113,0,0,NaN,NaN,NaN
B.W. Webb,https://www.pro-football-reference.com/players/W/WebbBW00.htm,2013,114,1,1,1,3,NaN
Landry Jones,https://www.pro-football-reference.com/players/J/JoneLa02.htm,2013,115,NaN,NaN,1,2,1
Earl Watford,https://www.pro-football-reference.com/players/W/WatfEa00.htm,2013,116,NaN,1,2,5,4
Khaseem Greene,https://www.pro-football-reference.com/players/G/GreeKh00.htm,2013,117,2,1,NaN,NaN,NaN
Sean Porter,https://www.pro-football-reference.com/players/P/PortSe00.htm,2013,118,NaN,0,NaN,0,NaN
Phillip Thomas,https://www.pro-football-reference.com/players/T/ThomPh00.htm,2013,119,NaN,2,NaN,NaN,NaN
Gerald Hodges,https://www.pro-football-reference.com/players/H/HodgGe00.htm,2013,120,1,5,2.666666667,5,1
Khaled Holmes,https://www.pro-football-reference.com/players/H/HolmKh00.htm,2013,121,0,1,3,NaN,NaN
J.C. Tretter,https://www.pro-football-reference.com/players/T/TretJC00.htm,2013,122,NaN,1,2,4,6
Chris Harper,https://www.pro-football-reference.com/players/H/HarpCh00.htm,2013,123,0,NaN,NaN,NaN,NaN
Trevardo Williams,https://www.pro-football-reference.com/players/W/WillTr02.htm,2013,124,NaN,0,NaN,NaN,NaN
Johnathan Franklin,https://www.pro-football-reference.com/players/F/FranJo01.htm,2013,125,1,NaN,NaN,NaN,NaN
William Gholston,https://www.pro-football-reference.com/players/G/GholWi00.htm,2013,126,2,4,5,7,4
Malliciah Goodman,https://www.pro-football-reference.com/players/G/GoodMa01.htm,2013,127,1,4,0,0,NaN
Quinton Patton,https://www.pro-football-reference.com/players/P/PattQu00.htm,2013,128,1,0,2,3,NaN
John Simon,https://www.pro-football-reference.com/players/S/SimoJo01.htm,2013,129,1,1,6,4,4
Kyle Juszczyk,https://www.pro-football-reference.com/players/J/JuszKy00.htm,2013,130,0,2,2,2,3
Marcus Lattimore,https://www.pro-football-reference.com/players/L/LattMa00.htm,2013,131,NaN,NaN,NaN,NaN,NaN
Devin Taylor,https://www.pro-football-reference.com/players/T/TaylDe00.htm,2013,132,2,2,2,7,0
Levine Toilolo,https://www.pro-football-reference.com/players/T/ToilLe00.htm,2013,133,0,2,0,3,1
Sanders Commings,https://www.pro-football-reference.com/players/C/CommSa00.htm,2013,134,0,NaN,NaN,NaN,NaN
Denard Robinson,https://www.pro-football-reference.com/players/R/RobiDe00.htm,2013,135,0,4,3,1,NaN
Earl Wolff,https://www.pro-football-reference.com/players/W/WolfEa00.htm,2013,136,3,1,NaN,NaN,NaN
Jesse Williams,https://www.pro-football-reference.com/players/W/WillJe02.htm,2013,137,NaN,NaN,NaN,NaN,NaN
Tharold Simon,https://www.pro-football-reference.com/players/S/SimoTh00.htm,2013,138,NaN,3,0,1,NaN
Montori Hughes,https://www.pro-football-reference.com/players/H/HughMo00.htm,2013,139,0,2,0,0,NaN
Stepfan Taylor,https://www.pro-football-reference.com/players/T/TaylSt00.htm,2013,140,1,2,0,0,NaN
Oday Aboushi,https://www.pro-football-reference.com/players/A/AbouOd00.htm,2013,141,NaN,5,2,1,4
Lavar Edwards,https://www.pro-football-reference.com/players/E/EdwaLa00.htm,2013,142,1,0,0,0,0
Jonathan Meeks,https://www.pro-football-reference.com/players/M/MeekJo01.htm,2013,143,0,NaN,1,1,NaN
Kenny Stills,https://www.pro-football-reference.com/players/S/StilKe00.htm,2013,144,6,8,3,6,6
Steve Williams,https://www.pro-football-reference.com/players/W/WillSt02.htm,2013,145,NaN,1,2,0.666666667,NaN
Quanterus Smith,https://www.pro-football-reference.com/players/S/SmitQu00.htm,2013,146,NaN,1,NaN,NaN,NaN
Steven Means,https://www.pro-football-reference.com/players/M/MeanSt00.htm,2013,147,1,0,NaN,1,1
A.J. Klein,https://www.pro-football-reference.com/players/K/KleiAJ00.htm,2013,148,2,4,4,3,5
Brandon McGee,https://www.pro-football-reference.com/players/M/McGeBr00.htm,2013,149,1,0,0,NaN,NaN
Terry Hawthorne,https://www.pro-football-reference.com/players/H/HawtTe00.htm,2013,150,NaN,NaN,NaN,NaN,NaN
Joseph Randle,https://www.pro-football-reference.com/players/R/RandJo01.htm,2013,151,2,3,2,NaN,NaN
Cooper Taylor,https://www.pro-football-reference.com/players/T/TaylCo01.htm,2013,152,1,NaN,0,NaN,NaN
Stansly Maponga,https://www.pro-football-reference.com/players/M/MapoSt00.htm,2013,153,1,1,0,NaN,NaN
Chris Thompson,https://www.pro-football-reference.com/players/T/ThomCh03.htm,2013,154,0,0,3,5,6
Jeff Locke,https://www.pro-football-reference.com/players/L/LockJe00.htm,2013,155,2,2,1,1,1
Tanner Hawkinson,https://www.pro-football-reference.com/players/H/HawkTa00.htm,2013,156,0,0,NaN,NaN,NaN
Quinton Dial,https://www.pro-football-reference.com/players/D/DialQu00.htm,2013,157,0,4,6,4,2
Luke Willson,https://www.pro-football-reference.com/players/W/WillLu00.htm,2013,158,3,4,2,1,1
Micah Hyde,https://www.pro-football-reference.com/players/H/HydeMi00.htm,2013,159,3,6,4,5,10
Zac Stacy,https://www.pro-football-reference.com/players/S/StacZa00.htm,2013,160,7,3,1,NaN,NaN
Tavarres King,https://www.pro-football-reference.com/players/K/KingTa00.htm,2013,161,NaN,0,NaN,0,2
Brandon Jenkins,https://www.pro-football-reference.com/players/J/JenkBr00.htm,2013,162,0,NaN,NaN,NaN,NaN
Jordan Mills,https://www.pro-football-reference.com/players/M/MillJo02.htm,2013,163,9,6,3,9,7
Mike Gillislee,https://www.pro-football-reference.com/players/G/GillMi00.htm,2013,164,0,NaN,2,5,4
Sam Martin,https://www.pro-football-reference.com/players/M/MartSa01.htm,2013,165,3,3,3,3,1
Caleb Sturgis,https://www.pro-football-reference.com/players/S/SturCa00.htm,2013,166,2,2,2,3,0
Josh Boyd,https://www.pro-football-reference.com/players/B/BoydJo00.htm,2013,167,1,3,0,NaN,NaN
Ricky Wagner,https://www.pro-football-reference.com/players/W/WagnRi00.htm,2013,168,2,9,7,6,6
Josh Evans,https://www.pro-football-reference.com/players/E/EvanJo00.htm,2013,169,4,6,4,0,NaN
Eric Kush,https://www.pro-football-reference.com/players/K/KushEr00.htm,2013,170,1,NaN,0,2,NaN
Corey Fuller,https://www.pro-football-reference.com/players/F/FullCo00.htm,2013,171,NaN,2,1,NaN,NaN
Nick Kasa,https://www.pro-football-reference.com/players/K/KasaNi00.htm,2013,172,0,NaN,NaN,NaN,NaN
Vinston Painter,https://www.pro-football-reference.com/players/P/PainVi00.htm,2013,173,NaN,0,NaN,0,0
Ryan Swope,https://www.pro-football-reference.com/players/S/SwopRy00.htm,2013,174,NaN,NaN,NaN,NaN,NaN
Jamoris Slaughter,https://www.pro-football-reference.com/players/S/SlauJa00.htm,2013,175,NaN,NaN,NaN,NaN,NaN
David Quessenberry,https://www.pro-football-reference.com/players/Q/QuesDa00.htm,2013,176,NaN,NaN,NaN,NaN,0
Dustin Hopkins,https://www.pro-football-reference.com/players/H/HopkDu00.htm,2013,177,NaN,NaN,4,2,1
William Campbell,https://www.pro-football-reference.com/players/C/CampWi00.htm,2013,178,NaN,NaN,NaN,NaN,NaN
Tourek Williams,https://www.pro-football-reference.com/players/W/WillTo00.htm,2013,179,3,1,NaN,1,NaN
Nick Moody,https://www.pro-football-reference.com/players/M/MoodNi00.htm,2013,180,0,2,0,0,NaN
Latavius Murray,https://www.pro-football-reference.com/players/M/MurrLa00.htm,2013,181,NaN,3,9,7,7
Kenjon Barner,https://www.pro-football-reference.com/players/B/BarnKe00.htm,2013,182,0,NaN,1,1,1
Rufus Johnson,https://www.pro-football-reference.com/players/J/JohnRu02.htm,2013,183,NaN,NaN,0,NaN,NaN
Mychal Rivera,https://www.pro-football-reference.com/players/R/RiveMy00.htm,2013,184,3,4,2,2,NaN
DeVonte Holloman,https://www.pro-football-reference.com/players/H/HollDe01.htm,2013,185,1,NaN,NaN,NaN,NaN
Justin Brown,https://www.pro-football-reference.com/players/B/BrowJu00.htm,2013,186,NaN,1,NaN,NaN,NaN
Andre Ellington,https://www.pro-football-reference.com/players/E/ElliAn00.htm,2013,187,7,5,3,1,2
Cornelius Washington,https://www.pro-football-reference.com/players/W/WashCo00.htm,2013,188,0,1,0,2,2
Mike James,https://www.pro-football-reference.com/players/J/JameMi00.htm,2013,189,2,0,NaN,0,NaN
Rex Burkhead,https://www.pro-football-reference.com/players/B/BurkRe00.htm,2013,190,0,1,1,3,5
Bacarri Rambo,https://www.pro-football-reference.com/players/R/RambBa00.htm,2013,191,1,0.666666667,4,2,NaN
John Boyett,https://www.pro-football-reference.com/players/B/BoyeJo00.htm,2013,192,NaN,NaN,NaN,NaN,NaN
Nate Palmer,https://www.pro-football-reference.com/players/P/PalmNa01.htm,2013,193,1,NaN,6,1,1
Spencer Ware,https://www.pro-football-reference.com/players/W/WareSp00.htm,2013,194,0,NaN,3,10,NaN
Alan Bonner,https://www.pro-football-reference.com/players/B/BonnAl00.htm,2013,195,NaN,NaN,NaN,NaN,NaN
Jeff Baca,https://www.pro-football-reference.com/players/B/BacaJe00.htm,2013,196,0,NaN,NaN,NaN,NaN
Cobi Hamilton,https://www.pro-football-reference.com/players/H/HamiCo00.htm,2013,197,NaN,NaN,NaN,2,0
Chris Jones,https://www.pro-football-reference.com/players/J/JoneCh04.htm,2013,198,6,6,NaN,2,NaN
Theo Riddick,https://www.pro-football-reference.com/players/R/RiddTh00.htm,2013,199,0,3,7,6,6
Kapron Lewis-Moore,https://www.pro-football-reference.com/players/L/LewiKa00.htm,2013,200,NaN,NaN,0,NaN,NaN
Ryan Griffin,https://www.pro-football-reference.com/players/G/GrifRy00.htm,2013,201,1,1,2,3,1
Khalid Wooten,https://www.pro-football-reference.com/players/W/WootKh00.htm,2013,202,NaN,0,NaN,NaN,NaN
Ryan Jensen,https://www.pro-football-reference.com/players/J/JensRy00.htm,2013,203,NaN,0,3,2,8
Braden Wilson,https://www.pro-football-reference.com/players/W/WilsBr00.htm,2013,204,NaN,NaN,NaN,NaN,NaN
Stacy McGee,https://www.pro-football-reference.com/players/M/McGeSt01.htm,2013,205,3,1,3,4,5
Vince Williams,https://www.pro-football-reference.com/players/W/WillVi01.htm,2013,206,5,2,2,3,8
Mike Catapano,https://www.pro-football-reference.com/players/C/CataMi00.htm,2013,207,1,NaN,0,2,NaN
Jeremy Harris,https://www.pro-football-reference.com/players/H/HarrJe02.htm,2013,208,NaN,0,0,NaN,NaN
Brice Butler,https://www.pro-football-reference.com/players/B/ButlBr00.htm,2013,209,1,2,2,2,3
Demetrius McCray,https://www.pro-football-reference.com/players/M/McCrDe00.htm,2013,210,1,5,2,NaN,0
Michael Williams,https://www.pro-football-reference.com/players/W/WillMi06.htm,2013,211,NaN,NaN,0,NaN,NaN
Joe Kruger,https://www.pro-football-reference.com/players/K/KrugJo00.htm,2013,212,NaN,NaN,NaN,NaN,NaN
Michael Mauti,https://www.pro-football-reference.com/players/M/MautMi00.htm,2013,213,1,1,2,1,1
Travis Bond,https://www.pro-football-reference.com/players/B/BondTr00.htm,2013,214,0,NaN,NaN,NaN,NaN
Tommy Bohanon,https://www.pro-football-reference.com/players/B/BohaTo00.htm,2013,215,1,0,0,NaN,0
Charles Johnson,https://www.pro-football-reference.com/players/J/JohnCh08.htm,2013,216,NaN,4,1,2,NaN
Armonty Bryant,https://www.pro-football-reference.com/players/B/BryaAr00.htm,2013,217,1,1,2,1,NaN
Jordan Poyer,https://www.pro-football-reference.com/players/P/PoyeJo00.htm,2013,218,0.666666667,1,3,2,6
D.C. Jefferson,https://www.pro-football-reference.com/players/J/JeffD.00.htm,2013,219,0,NaN,NaN,NaN,NaN
Ryan Seymour,https://www.pro-football-reference.com/players/S/SeymRy00.htm,2013,220,NaN,2,NaN,0,NaN
Brad Sorensen,https://www.pro-football-reference.com/players/S/SoreBr00.htm,2013,221,NaN,NaN,NaN,NaN,NaN
Chris Gragg,https://www.pro-football-reference.com/players/G/GragCh00.htm,2013,222,0,0,1,NaN,NaN
Nick Williams,https://www.pro-football-reference.com/players/W/WillNi01.htm,2013,223,NaN,0,1,0.666666667,NaN
Kevin Dorsey,https://www.pro-football-reference.com/players/D/DorsKe01.htm,2013,224,NaN,0,NaN,NaN,NaN
Eric Herman,https://www.pro-football-reference.com/players/H/HermEr00.htm,2013,225,NaN,NaN,NaN,NaN,NaN
Michael Buchanan,https://www.pro-football-reference.com/players/B/BuchMi00.htm,2013,226,2,0,NaN,NaN,NaN
Garrett Gilkey,https://www.pro-football-reference.com/players/G/GilkGa00.htm,2013,227,1,1,NaN,NaN,NaN
Jawan Jamison,https://www.pro-football-reference.com/players/J/JamiJa00.htm,2013,228,NaN,NaN,NaN,NaN,NaN
Everett Dawkins,https://www.pro-football-reference.com/players/D/DawkEv00.htm,2013,229,0,NaN,NaN,NaN,NaN
Kerwynn Williams,https://www.pro-football-reference.com/players/W/WillKe05.htm,2013,230,0,1,1,1,3
Ty Powell,https://www.pro-football-reference.com/players/P/PoweTy00.htm,2013,231,0,1,NaN,NaN,NaN
Sam Barrington,https://www.pro-football-reference.com/players/B/BarrSa00.htm,2013,232,0,4,0,0,NaN
David Bass,https://www.pro-football-reference.com/players/B/BassDa00.htm,2013,233,2,1,4,1,1.333333333
Zac Dysert,https://www.pro-football-reference.com/players/D/DyseZa00.htm,2013,234,NaN,NaN,NaN,NaN,NaN
Steve Beauharnais,https://www.pro-football-reference.com/players/B/BeauSt00.htm,2013,235,0,0,NaN,NaN,NaN
Marquess Wilson,https://www.pro-football-reference.com/players/W/WilsMa02.htm,2013,236,0,1,4,1,NaN
B.J. Daniels,https://www.pro-football-reference.com/players/D/DaniB.00.htm,2013,237,NaN,NaN,0,NaN,NaN
Aaron Mellette,https://www.pro-football-reference.com/players/M/MellAa00.htm,2013,238,NaN,NaN,NaN,NaN,NaN
David King,https://www.pro-football-reference.com/players/K/KingDa00.htm,2013,239,NaN,0,0,0,1
Reid Fragel,https://www.pro-football-reference.com/players/F/FragRe00.htm,2013,240,NaN,NaN,0,NaN,NaN
Jared Smith,https://www.pro-football-reference.com/players/S/SmitJa02.htm,2013,241,NaN,NaN,NaN,NaN,NaN
Michael Bowie,https://www.pro-football-reference.com/players/B/BowiMi00.htm,2013,242,4,NaN,NaN,NaN,NaN
Kemal Ishmael,https://www.pro-football-reference.com/players/I/IshmKe00.htm,2013,243,0,5,3,2,2
Zeke Motta,https://www.pro-football-reference.com/players/M/MottZe00.htm,2013,244,1,NaN,NaN,NaN,NaN
Brandon Hepburn,https://www.pro-football-reference.com/players/H/HepbBr00.htm,2013,245,NaN,NaN,NaN,NaN,NaN
Carter Bykowski,https://www.pro-football-reference.com/players/B/BykoCa00.htm,2013,246,NaN,NaN,NaN,NaN,NaN
Marc Anthony,https://www.pro-football-reference.com/players/A/AnthMa00.htm,2013,247,NaN,NaN,NaN,NaN,NaN
Daimion Stafford,https://www.pro-football-reference.com/players/S/StafDa00.htm,2013,248,1,1,2,3,NaN
Sean Renfree,https://www.pro-football-reference.com/players/R/RenfSe00.htm,2013,249,NaN,NaN,0,NaN,NaN
Don Jones,https://www.pro-football-reference.com/players/J/JoneDo02.htm,2013,250,1,0.666666667,0,0,NaN
T.J. Johnson,https://www.pro-football-reference.com/players/J/JohnTJ00.htm,2013,251,NaN,0,1,2,2
Marcus Cooper,https://www.pro-football-reference.com/players/C/CoopMa00.htm,2013,252,4,2,1,6,2
Michael Cox,https://www.pro-football-reference.com/players/C/CoxxMi00.htm,2013,253,0,0,NaN,NaN,NaN
Justice Cunningham,https://www.pro-football-reference.com/players/C/CunnJu00.htm,2013,254,0,NaN,0,NaN,NaN
