name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Andre Dillard,https://www.pro-football-reference.com/players/D/DillAn00.htm,2019,22,3,NaN,3,1,5
Tytus Howard,https://www.pro-football-reference.com/players/H/HowaTy00.htm,2019,23,4,8,6,6,3
Josh Jacobs,https://www.pro-football-reference.com/players/J/JacoJo01.htm,2019,24,8,8,7,15,6
Marquise Brown,https://www.pro-football-reference.com/players/B/BrowMa04.htm,2019,25,8,9,8,6,6
Montez Sweat,https://www.pro-football-reference.com/players/S/SweaMo00.htm,2019,26,6,10,4,9,6.666666667
Johnathan Abram,https://www.pro-football-reference.com/players/A/AbraJo01.htm,2019,27,0,5,4,1.5,2
Jerry Tillery,https://www.pro-football-reference.com/players/T/TillJe00.htm,2019,28,2,6,6,2,4
L.J. Collier,https://www.pro-football-reference.com/players/C/CollLJ00.htm,2019,29,1,6,1,1,0
Deandre Baker,https://www.pro-football-reference.com/players/B/BakeDe00.htm,2019,30,5,0,1,NaN,NaN
Kaleb McGary,https://www.pro-football-reference.com/players/M/McGaKa00.htm,2019,31,8,7,7,8,6
N'Keal Harry,https://www.pro-football-reference.com/players/H/HarrNK00.htm,2019,32,1,3,2,1,0
Byron Murphy,https://www.pro-football-reference.com/players/M/MurpBy00.htm,2019,33,5,4,7,4,5
Rock Ya-Sin,https://www.pro-football-reference.com/players/Y/Ya-SRo00.htm,2019,34,5,3,3,3,1
Jawaan Taylor,https://www.pro-football-reference.com/players/T/TaylJa02.htm,2019,35,7,7,6,8,8
Deebo Samuel,https://www.pro-football-reference.com/players/S/SamuDe00.htm,2019,36,10,3,14,8,11
Greg Little,https://www.pro-football-reference.com/players/L/LittGr01.htm,2019,37,1,2,NaN,5,NaN
Cody Ford,https://www.pro-football-reference.com/players/F/FordCo00.htm,2019,38,6,4,4,2,2
Sean Murphy-Bunting,https://www.pro-football-reference.com/players/B/BuntSe00.htm,2019,39,4,5,3,3,6
Trayvon Mullen,https://www.pro-football-reference.com/players/M/MullTr00.htm,2019,40,3,5,2,0,NaN
Dalton Risner,https://www.pro-football-reference.com/players/R/RisnDa00.htm,2019,41,6,6,6,5,5
Drew Lock,https://www.pro-football-reference.com/players/L/LockDr00.htm,2019,42,3,6,3,NaN,2
Jahlani Tavai,https://www.pro-football-reference.com/players/T/TavaJa00.htm,2019,43,4,4,2,7,10
Elgton Jenkins,https://www.pro-football-reference.com/players/J/JenkEl00.htm,2019,44,7,11,5,10,8
Joejuan Williams,https://www.pro-football-reference.com/players/W/WillJo13.htm,2019,45,1,1,1,NaN,0
Greedy Williams,https://www.pro-football-reference.com/players/W/WillGr00.htm,2019,46,4,NaN,3,1,NaN
Marquise Blair,https://www.pro-football-reference.com/players/B/BlaiMa01.htm,2019,47,2,0,0,0,NaN
Erik McCoy,https://www.pro-football-reference.com/players/M/McCoEr01.htm,2019,48,8,8,4,5,9
Ben Banogu,https://www.pro-football-reference.com/players/B/BanoBe00.htm,2019,49,1,1,1,1,NaN
Irv Smith Jr.,https://www.pro-football-reference.com/players/S/SmitIr01.htm,2019,50,3,3,NaN,2,1
A.J. Brown,https://www.pro-football-reference.com/players/B/BrowAJ00.htm,2019,51,10,13,8,16,15
Drew Sample,https://www.pro-football-reference.com/players/S/SampDr00.htm,2019,52,0,3,1,0,1
Miles Sanders,https://www.pro-football-reference.com/players/S/SandMi01.htm,2019,53,8,6,7,10,3
Lonnie Johnson Jr.,https://www.pro-football-reference.com/players/J/JohnLo01.htm,2019,54,3,2,3,1,1
Max Scharping,https://www.pro-football-reference.com/players/S/SchaMa01.htm,2019,55,8,5,4,1,1
Mecole Hardman,https://www.pro-football-reference.com/players/H/HardMe00.htm,2019,56,7,6,7,3,0.666666667
JJ Arcega-Whiteside,https://www.pro-football-reference.com/players/A/ArceJJ00.htm,2019,57,1,1,0,NaN,NaN
Trysten Hill,https://www.pro-football-reference.com/players/H/HillTr00.htm,2019,58,1,2,1,0.666666667,0
Parris Campbell,https://www.pro-football-reference.com/players/C/CampPa00.htm,2019,59,1,1,2,5,1
Nasir Adderley,https://www.pro-football-reference.com/players/A/AddeNa00.htm,2019,60,0,5,4,5,NaN
Taylor Rapp,https://www.pro-football-reference.com/players/R/RappTa00.htm,2019,61,6,2,6,5,2
Andy Isabella,https://www.pro-football-reference.com/players/I/IsabAn00.htm,2019,62,2,2,0,0,0
Juan Thornhill,https://www.pro-football-reference.com/players/T/ThorJu00.htm,2019,63,6,3,4,5,4
D.K. Metcalf,https://www.pro-football-reference.com/players/M/MetcDK00.htm,2019,64,8,13,9,10,10
Zach Allen,https://www.pro-football-reference.com/players/A/AlleZa01.htm,2019,65,1,4,7,5,6
Diontae Johnson,https://www.pro-football-reference.com/players/J/JohnDi01.htm,2019,66,6,8,9,7,6
Jalen Hurd,https://www.pro-football-reference.com/players/H/HurdJa00.htm,2019,67,NaN,NaN,NaN,NaN,NaN
Jachai Polite,https://www.pro-football-reference.com/players/P/PoliJa00.htm,2019,68,NaN,1,NaN,NaN,NaN
Josh Oliver,https://www.pro-football-reference.com/players/O/OlivJo00.htm,2019,69,0,NaN,1,1,2
Darrell Henderson,https://www.pro-football-reference.com/players/H/HendDa00.htm,2019,70,1,4,6,3,2
Dre'Mont Jones,https://www.pro-football-reference.com/players/J/JoneDr00.htm,2019,71,2,5,5,7,6
Germaine Pratt,https://www.pro-football-reference.com/players/P/PratGe00.htm,2019,72,5,7,8,9,8
David Montgomery,https://www.pro-football-reference.com/players/M/MontDa01.htm,2019,73,6,10,6,8,9
Devin Singletary,https://www.pro-football-reference.com/players/S/SingDe00.htm,2019,74,6,7,8,9,7
Jace Sternberger,https://www.pro-football-reference.com/players/S/SterJa00.htm,2019,75,0,1,NaN,NaN,NaN
Terry McLaurin,https://www.pro-football-reference.com/players/M/McLaTe00.htm,2019,76,7,8,9,9,8
Chase Winovich,https://www.pro-football-reference.com/players/W/WinoCh00.htm,2019,77,3,6,1,1,0
Michael Deiter,https://www.pro-football-reference.com/players/D/DeitMi00.htm,2019,78,6,1,3,1,4
David Long,https://www.pro-football-reference.com/players/L/LongDa02.htm,2019,79,1,1,2,2,0.5
Sione Takitaki,https://www.pro-football-reference.com/players/T/TakiSi00.htm,2019,80,2,6,4,3,5
Will Harris,https://www.pro-football-reference.com/players/H/HarrWi02.htm,2019,81,2,2,4,3,2
Nate Davis,https://www.pro-football-reference.com/players/D/DaviNa01.htm,2019,82,6,8,6,4,5
Justin Layne,https://www.pro-football-reference.com/players/L/LaynJu00.htm,2019,83,1,1,1,0,NaN
Khalen Saunders,https://www.pro-football-reference.com/players/S/SaunKh00.htm,2019,84,3,1,0,1,8
Jaylon Ferguson,https://www.pro-football-reference.com/players/F/FergJa02.htm,2019,85,5,2,1,NaN,NaN
Kahale Warring,https://www.pro-football-reference.com/players/W/WarrKa00.htm,2019,86,NaN,0,0,NaN,NaN
Damien Harris,https://www.pro-football-reference.com/players/H/HarrDa06.htm,2019,87,0,5,8,3,1
Cody Barton,https://www.pro-football-reference.com/players/B/BartCo00.htm,2019,88,2,2,2,5,5
Bobby Okereke,https://www.pro-football-reference.com/players/O/OkerBo00.htm,2019,89,4,4,7,8,8
Connor McGovern,https://www.pro-football-reference.com/players/M/McGoCo01.htm,2019,90,NaN,4,3,7,8
Trey Pipkins,https://www.pro-football-reference.com/players/P/PipkTr00.htm,2019,91,NaN,NaN,NaN,NaN,8
Chuma Edoga,https://www.pro-football-reference.com/players/E/EdogCh00.htm,2019,92,3,2,0,1,4
Miles Boykin,https://www.pro-football-reference.com/players/B/BoykMi00.htm,2019,93,3,3,0,0,0
Jamel Dean,https://www.pro-football-reference.com/players/D/DeanJa00.htm,2019,94,2,3,4,6,5
Oshane Ximines,https://www.pro-football-reference.com/players/X/XimiOs00.htm,2019,95,2,2,1,3,0
Dawson Knox,https://www.pro-football-reference.com/players/K/KnoxDa00.htm,2019,96,3,3,6,5,2
Bobby Evans,https://www.pro-football-reference.com/players/E/EvanBo00.htm,2019,97,4,0,1,2,NaN
Quincy Williams,https://www.pro-football-reference.com/players/W/WillQu01.htm,2019,98,3,0,5,7,17
Mike Edwards,https://www.pro-football-reference.com/players/E/EdwaMi01.htm,2019,99,3,2,3,6,3
Will Grier,https://www.pro-football-reference.com/players/G/GrieWi00.htm,2019,100,1,NaN,NaN,NaN,NaN
Yodny Cajuste,https://www.pro-football-reference.com/players/C/CajuYo00.htm,2019,101,NaN,NaN,2,2,NaN
Alexander Mattison,https://www.pro-football-reference.com/players/M/MattAl01.htm,2019,102,4,4,5,2,5
Hakeem Butler,https://www.pro-football-reference.com/players/B/ButlHa00.htm,2019,103,NaN,0,NaN,NaN,NaN
Ryan Finley,https://www.pro-football-reference.com/players/F/FinlRy00.htm,2019,104,1,1,NaN,NaN,NaN
C.J. Gardner-Johnson,https://www.pro-football-reference.com/players/G/GardCh00.htm,2019,105,3,5,4,5,1
Maxx Crosby,https://www.pro-football-reference.com/players/C/CrosMa00.htm,2019,106,6,7,13,10,15
Anthony Nelson,https://www.pro-football-reference.com/players/N/NelsAn01.htm,2019,107,1,2,3,5,1
Julian Love,https://www.pro-football-reference.com/players/L/LoveJu00.htm,2019,108,2,3,3,6,6
Khari Willis,https://www.pro-football-reference.com/players/W/WillKh00.htm,2019,109,3,5,4,NaN,NaN
Mitch Wishnowsky,https://www.pro-football-reference.com/players/W/WishMi00.htm,2019,110,2,3,1,1,2
Kendall Sheffield,https://www.pro-football-reference.com/players/S/ShefKe00.htm,2019,111,3,3,0,NaN,0
Bryce Love,https://www.pro-football-reference.com/players/L/LoveBr00.htm,2019,112,NaN,NaN,NaN,NaN,NaN
Justice Hill,https://www.pro-football-reference.com/players/H/HillJu00.htm,2019,113,3,1,NaN,2,5
Dru Samia,https://www.pro-football-reference.com/players/S/SamiDr00.htm,2019,114,0,3,NaN,NaN,NaN
Christian Miller,https://www.pro-football-reference.com/players/M/MillCh04.htm,2019,115,1,NaN,NaN,NaN,NaN
Amani Hooker,https://www.pro-football-reference.com/players/H/HookAm00.htm,2019,116,1,2,4,4,5
Austin Bryant,https://www.pro-football-reference.com/players/B/BryaAu00.htm,2019,117,0,1,3,1,0
Hjalte Froholdt,https://www.pro-football-reference.com/players/F/FrohHj00.htm,2019,118,NaN,0,0,3,8
Sheldrick Redwine,https://www.pro-football-reference.com/players/R/RedwSh00.htm,2019,119,2,2,0,NaN,0
Gary Jennings Jr,https://www.pro-football-reference.com/players/J/JennGa00.htm,2019,120,0,NaN,NaN,NaN,NaN
Trevon Wesco,https://www.pro-football-reference.com/players/W/WescTr00.htm,2019,121,0,0,0,0,0
Benny Snell Jr.,https://www.pro-football-reference.com/players/S/SnelBe00.htm,2019,122,3,3,1,1,NaN
Ben Powers,https://www.pro-football-reference.com/players/P/PoweBe00.htm,2019,123,0,4,4,7,7
Phil Haynes,https://www.pro-football-reference.com/players/H/HaynPh00.htm,2019,124,NaN,0,1,2,3
Renell Wren,https://www.pro-football-reference.com/players/W/WrenRe00.htm,2019,125,2,NaN,0,0,NaN
Riley Ridley,https://www.pro-football-reference.com/players/R/RidlRi00.htm,2019,126,1,0,NaN,NaN,NaN
Iman Marshall,https://www.pro-football-reference.com/players/M/MarsIm00.htm,2019,127,0,NaN,NaN,NaN,NaN
Tony Pollard,https://www.pro-football-reference.com/players/P/PollTo00.htm,2019,128,3,4,8,11,11
Isaiah Johnson,https://www.pro-football-reference.com/players/J/JohnIs02.htm,2019,129,0,1,NaN,NaN,NaN
Drue Tranquill,https://www.pro-football-reference.com/players/T/TranDr00.htm,2019,130,3,0,3,8,5
Wes Martin,https://www.pro-football-reference.com/players/M/MartWe00.htm,2019,131,2,3,1,0,NaN
Ugo Amadi,https://www.pro-football-reference.com/players/A/AmadUg00.htm,2019,132,1,2,3,0,1
Jarrett Stidham,https://www.pro-football-reference.com/players/S/StidJa00.htm,2019,133,0,1,NaN,3,2
Greg Gaines,https://www.pro-football-reference.com/players/G/GainGr00.htm,2019,134,1,2,6,5,2
John Cominsky,https://www.pro-football-reference.com/players/C/ComiJo00.htm,2019,135,1,2,0,4,4
Michael Jordan,https://www.pro-football-reference.com/players/J/JordMi01.htm,2019,136,4,4,3,1,NaN
Foster Moreau,https://www.pro-football-reference.com/players/M/MoreFo00.htm,2019,137,1,1,3,4,2
Shareef Miller,https://www.pro-football-reference.com/players/M/MillSh00.htm,2019,138,0,NaN,NaN,NaN,NaN
Deionte Thompson,https://www.pro-football-reference.com/players/T/ThomDe06.htm,2019,139,1,2,1,0,NaN
Ryquell Armstead,https://www.pro-football-reference.com/players/A/ArmsRy00.htm,2019,140,2,NaN,0,NaN,NaN
Zach Gentry,https://www.pro-football-reference.com/players/G/GentZa00.htm,2019,141,0,0,1,1,0
Ben Burr-Kirven,https://www.pro-football-reference.com/players/B/BurrBe00.htm,2019,142,1,1,NaN,NaN,NaN
Ryan Connelly,https://www.pro-football-reference.com/players/C/ConnRy00.htm,2019,143,2,1,1,0,0
Marvell Tell III,https://www.pro-football-reference.com/players/T/TellMa00.htm,2019,144,1,NaN,NaN,NaN,NaN
Matt Gay,https://www.pro-football-reference.com/players/G/GayxMa00.htm,2019,145,3,2,5,5,2
Amani Oruwariye,https://www.pro-football-reference.com/players/O/OruwAm00.htm,2019,146,1,4,5,2,0
Vosean Joseph,https://www.pro-football-reference.com/players/J/JoseVo00.htm,2019,147,NaN,NaN,NaN,NaN,NaN
Dre Greenlaw,https://www.pro-football-reference.com/players/G/GreeDr00.htm,2019,148,7,6,2,8,7
Hunter Renfrow,https://www.pro-football-reference.com/players/R/RenfHu00.htm,2019,149,4,6,8,3,2
Kingsley Keke,https://www.pro-football-reference.com/players/K/KekeKi00.htm,2019,150,1,5,3,NaN,NaN
Andrew Van Ginkel,https://www.pro-football-reference.com/players/V/VanGAn00.htm,2019,151,1,8,8,3,6
Qadree Ollison,https://www.pro-football-reference.com/players/O/OlliQa00.htm,2019,152,0,0,1,0,0
Ross Pierschbacher,https://www.pro-football-reference.com/players/P/PierRo00.htm,2019,153,0,0,NaN,0,NaN
Jordan Scarlett,https://www.pro-football-reference.com/players/S/ScarJo00.htm,2019,154,0,NaN,0,NaN,NaN
Mack Wilson,https://www.pro-football-reference.com/players/W/WilsMa03.htm,2019,155,7,3,3,3,2
Justin Hollins,https://www.pro-football-reference.com/players/H/HollJu00.htm,2019,156,1,2,1,2.666666667,0.5
Blake Cashman,https://www.pro-football-reference.com/players/C/CashBl00.htm,2019,157,3,1,0,2,7
Michael Jackson,https://www.pro-football-reference.com/players/J/JackMi01.htm,2019,158,0,0,0,6,2
Byron Cowart,https://www.pro-football-reference.com/players/C/CowaBy00.htm,2019,159,1,8,NaN,1,NaN
Daylon Mack,https://www.pro-football-reference.com/players/M/MackDa00.htm,2019,160,0,NaN,NaN,NaN,NaN
Charles Omenihu,https://www.pro-football-reference.com/players/O/OmenCh00.htm,2019,161,1,3,1.333333333,3,2
Cameron Smith,https://www.pro-football-reference.com/players/S/SmitCa01.htm,2019,162,0,NaN,NaN,NaN,NaN
Jake Bailey,https://www.pro-football-reference.com/players/B/BailJa00.htm,2019,163,2,3,1,1,1
E.J. Speed,https://www.pro-football-reference.com/players/S/SpeeEJ00.htm,2019,164,1,1,1,3,5
Joe Jackson,https://www.pro-football-reference.com/players/J/JackJo02.htm,2019,165,0,0,1,NaN,NaN
Easton Stick,https://www.pro-football-reference.com/players/S/SticEa00.htm,2019,166,NaN,0,NaN,NaN,4
Clayton Thorson,https://www.pro-football-reference.com/players/T/ThorCl00.htm,2019,167,NaN,NaN,NaN,NaN,NaN
D'Andre Walker,https://www.pro-football-reference.com/players/W/WalkDA02.htm,2019,168,NaN,0,NaN,NaN,NaN
David Edwards,https://www.pro-football-reference.com/players/E/EdwaDa01.htm,2019,169,6,6,10,2,1
Austin Seibert,https://www.pro-football-reference.com/players/S/SeibAu00.htm,2019,170,3,0,1,0,0
Darius Slayton,https://www.pro-football-reference.com/players/S/SlayDa01.htm,2019,171,6,6,2,7,6
Jordan Miller,https://www.pro-football-reference.com/players/M/MillJo05.htm,2019,172,1,0,0,NaN,NaN
Cole Holcomb,https://www.pro-football-reference.com/players/H/HolcCo00.htm,2019,173,6,6,8,3,4
KeeSean Johnson,https://www.pro-football-reference.com/players/J/JohnKe07.htm,2019,174,2,2,0,NaN,NaN
Sutton Smith,https://www.pro-football-reference.com/players/S/SmitSu00.htm,2019,175,NaN,NaN,0,NaN,NaN
Kaden Smith,https://www.pro-football-reference.com/players/S/SmitKa00.htm,2019,176,2,1,0,NaN,NaN
Saquan Hampton,https://www.pro-football-reference.com/players/H/HampSa00.htm,2019,177,0,0,NaN,NaN,NaN
Gardner Minshew II,https://www.pro-football-reference.com/players/M/MinsGa00.htm,2019,178,10,7,2,2,10
Lamont Gaillard,https://www.pro-football-reference.com/players/G/GailLa00.htm,2019,179,NaN,2,NaN,NaN,NaN
Corey Ballentine,https://www.pro-football-reference.com/players/B/BallCo00.htm,2019,180,1,0.666666667,0,0,2
Jaquan Johnson,https://www.pro-football-reference.com/players/J/JohnJa11.htm,2019,181,1,1,1,2,NaN
Trayveon Williams,https://www.pro-football-reference.com/players/W/WillTr06.htm,2019,182,0,1,0,1,1
Justin Skule,https://www.pro-football-reference.com/players/S/SkulJu00.htm,2019,183,5,3,NaN,0,1
Travis Fulgham,https://www.pro-football-reference.com/players/F/FulgTr00.htm,2019,184,0,4,0,NaN,NaN
Ka'dar Hollman,https://www.pro-football-reference.com/players/H/HollKa00.htm,2019,185,0,1,NaN,NaN,2
Ty Johnson,https://www.pro-football-reference.com/players/J/JohnTy02.htm,2019,186,2,1.333333333,4,1,2
Juwann Winfree,https://www.pro-football-reference.com/players/W/WinfJu00.htm,2019,187,0,0,1,0,0
David Long,https://www.pro-football-reference.com/players/L/LongDa04.htm,2019,188,1,3,5,6,7
Drew Forbes,https://www.pro-football-reference.com/players/F/ForbDr00.htm,2019,189,0,NaN,NaN,1,NaN
Armon Watts,https://www.pro-football-reference.com/players/W/WattAr01.htm,2019,190,1,1,5,5,1
Marcus Epps,https://www.pro-football-reference.com/players/E/EppsMa00.htm,2019,191,0,3,2,5,6
Isaiah Buggs,https://www.pro-football-reference.com/players/B/BuggIs00.htm,2019,192,1,1,3,5,2
Oli Udoh,https://www.pro-football-reference.com/players/U/UdohOl01.htm,2019,193,0,0,7,1,0
Dexter Williams,https://www.pro-football-reference.com/players/W/WillDe07.htm,2019,194,0,0,NaN,NaN,NaN
Xavier Crawford,https://www.pro-football-reference.com/players/C/CrawXa00.htm,2019,195,0,0,1,0,NaN
Blessuan Austin,https://www.pro-football-reference.com/players/A/AustBl00.htm,2019,196,2,3,1,NaN,NaN
Trace McSorley,https://www.pro-football-reference.com/players/M/McSoTr00.htm,2019,197,0,0,NaN,1,NaN
Tim Harris,https://www.pro-football-reference.com/players/H/HarrTi01.htm,2019,198,NaN,0,0,NaN,NaN
Gerri Green,https://www.pro-football-reference.com/players/G/GreeGe00.htm,2019,199,NaN,NaN,NaN,0,NaN
Emeke Egbule,https://www.pro-football-reference.com/players/E/EgbuEm00.htm,2019,200,1,1,0,NaN,NaN
Rashad Fenton,https://www.pro-football-reference.com/players/F/FentRa00.htm,2019,201,1,2,3,0.666666667,NaN
Isaiah Prince,https://www.pro-football-reference.com/players/P/PrinIs00.htm,2019,202,1,NaN,3,NaN,0
Marcus Green,https://www.pro-football-reference.com/players/G/GreeMa02.htm,2019,203,NaN,NaN,NaN,NaN,NaN
Travis Homer,https://www.pro-football-reference.com/players/H/HomeTr00.htm,2019,204,1,1,4,2,0
Duke Shelley,https://www.pro-football-reference.com/players/S/ShelDu00.htm,2019,205,1,1,1,2,1
Kelvin Harmon,https://www.pro-football-reference.com/players/H/HarmKe00.htm,2019,206,3,NaN,NaN,NaN,NaN
Ulysees Gilbert,https://www.pro-football-reference.com/players/G/GilbUl00.htm,2019,207,1,0,1,0,NaN
Scott Miller,https://www.pro-football-reference.com/players/M/MillSc01.htm,2019,208,2,5,1,1,1
Demarcus Christmas,https://www.pro-football-reference.com/players/C/ChriDe01.htm,2019,209,NaN,NaN,NaN,NaN,NaN
Deshaun Davis,https://www.pro-football-reference.com/players/D/DaviDe01.htm,2019,210,NaN,NaN,NaN,NaN,NaN
Rodney Anderson,https://www.pro-football-reference.com/players/A/AndeRo02.htm,2019,211,NaN,NaN,NaN,NaN,NaN
Dennis Daley,https://www.pro-football-reference.com/players/D/DaleDe00.htm,2019,212,4,1,4,5,1
Donovan Wilson,https://www.pro-football-reference.com/players/W/WilsDo01.htm,2019,213,1,4,1,6,4
Darwin Thompson,https://www.pro-football-reference.com/players/T/ThomDa06.htm,2019,214,1,1,NaN,NaN,NaN
Terry Beckner,https://www.pro-football-reference.com/players/B/BeckTe00.htm,2019,215,NaN,NaN,NaN,NaN,NaN
Nick Allegretti,https://www.pro-football-reference.com/players/A/AlleNi00.htm,2019,216,1,5,1,3,1
Kris Boyd,https://www.pro-football-reference.com/players/B/BoydKr00.htm,2019,217,1,2,2,1,0
Mike Weber,https://www.pro-football-reference.com/players/W/WebeMi00.htm,2019,218,NaN,NaN,NaN,NaN,NaN
Derwin Gray,https://www.pro-football-reference.com/players/G/GrayDe01.htm,2019,219,NaN,0,NaN,NaN,NaN
Cullen Gillaspia,https://www.pro-football-reference.com/players/G/GillCu00.htm,2019,220,0,0,0,0,NaN
Donnie Lewis Jr.,https://www.pro-football-reference.com/players/L/LewiDo00.htm,2019,221,NaN,NaN,NaN,NaN,NaN
Kerrith Whyte Jr,https://www.pro-football-reference.com/players/W/WhytKe00.htm,2019,222,1,NaN,NaN,NaN,NaN
Jordan Brown,https://www.pro-football-reference.com/players/B/BrowJo04.htm,2019,223,NaN,NaN,NaN,NaN,NaN
Isaac Nauta,https://www.pro-football-reference.com/players/N/NautIs00.htm,2019,224,0,0,NaN,NaN,NaN
Darryl Johnson,https://www.pro-football-reference.com/players/J/JohnDa10.htm,2019,225,2,1,0,1,NaN
Ty Summers,https://www.pro-football-reference.com/players/S/SummTy00.htm,2019,226,1,2,1,0,1
Jimmy Moreland,https://www.pro-football-reference.com/players/M/MoreJi00.htm,2019,227,2,3,0,NaN,NaN
Tommy Sweeney,https://www.pro-football-reference.com/players/S/SweeTo00.htm,2019,228,1,NaN,0,0,NaN
P.J. Johnson,https://www.pro-football-reference.com/players/J/JohnPJ00.htm,2019,229,NaN,NaN,NaN,NaN,NaN
Quinton Bell,https://www.pro-football-reference.com/players/B/BellQu00.htm,2019,230,NaN,0,NaN,0,NaN
Alizé Mack,https://www.pro-football-reference.com/players/M/MackAl00.htm,2019,231,NaN,NaN,NaN,NaN,NaN
George Asafo-Adjei,https://www.pro-football-reference.com/players/A/AsafGe00.htm,2019,232,NaN,NaN,NaN,NaN,NaN
Chandler Cox,https://www.pro-football-reference.com/players/C/CoxxCh01.htm,2019,233,0,0,NaN,NaN,NaN
Myles Gaskin,https://www.pro-football-reference.com/players/G/GaskMy00.htm,2019,234,1,7,5,0,0
Dontavius Russell,https://www.pro-football-reference.com/players/R/RussDo00.htm,2019,235,0,NaN,NaN,NaN,NaN
John Ursua,https://www.pro-football-reference.com/players/U/UrsuJo00.htm,2019,236,0,NaN,NaN,NaN,NaN
Terry Godwin,https://www.pro-football-reference.com/players/G/GodwTe00.htm,2019,237,NaN,0,NaN,NaN,NaN
Stephen Denmark,https://www.pro-football-reference.com/players/D/DenmSt00.htm,2019,238,NaN,NaN,NaN,NaN,NaN
Dillon Mitchell,https://www.pro-football-reference.com/players/M/MitcDi00.htm,2019,239,NaN,NaN,NaN,NaN,NaN
Jackson Barton,https://www.pro-football-reference.com/players/B/BartJa00.htm,2019,240,NaN,NaN,0,0,0
Jalen Jelks,https://www.pro-football-reference.com/players/J/JelkJa00.htm,2019,241,NaN,NaN,NaN,NaN,NaN
Cortez Broughton,https://www.pro-football-reference.com/players/B/BrouCo00.htm,2019,242,0,1,0,NaN,NaN
Nick Scott,https://www.pro-football-reference.com/players/S/ScotNi01.htm,2019,243,1,1,1,5,4
Kaden Elliss,https://www.pro-football-reference.com/players/E/ElliKa00.htm,2019,244,0,1,2,6,8
Chris Slayton,https://www.pro-football-reference.com/players/S/SlayCh00.htm,2019,245,NaN,NaN,NaN,NaN,NaN
Javon Patterson,https://www.pro-football-reference.com/players/P/PattJa00.htm,2019,246,NaN,0,NaN,NaN,NaN
Olabisi Johnson,https://www.pro-football-reference.com/players/J/JohnOl00.htm,2019,247,3,2,NaN,NaN,NaN
Joshua Miles,https://www.pro-football-reference.com/players/M/MileJo00.htm,2019,248,1,NaN,1,NaN,NaN
Michael Dogbe,https://www.pro-football-reference.com/players/D/DogbMi00.htm,2019,249,0,0,2,2,0
Austin Cutting,https://www.pro-football-reference.com/players/C/CuttAu00.htm,2019,250,1,0,NaN,NaN,NaN
Dakota Allen,https://www.pro-football-reference.com/players/A/AlleDa01.htm,2019,251,0,1,1,0,NaN
Ken Webster,https://www.pro-football-reference.com/players/W/WebsKe00.htm,2019,252,2,1,NaN,NaN,NaN
Jordan Brailford,https://www.pro-football-reference.com/players/B/BraiJo00.htm,2019,253,NaN,1,NaN,NaN,NaN
Caleb Wilson,https://www.pro-football-reference.com/players/W/WilsCa00.htm,2019,254,NaN,0,NaN,NaN,NaN
