name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Maurice Hurst Jr.,https://www.pro-football-reference.com/players/H/HursMa00.htm,2018,140,4,3,2,0,NaN
Shaquem Griffin,https://www.pro-football-reference.com/players/G/GrifSh01.htm,2018,141,2,1,1,NaN,NaN
D.J. Reed,https://www.pro-football-reference.com/players/R/ReedD.00.htm,2018,142,1,1,4,6,5
Ja'Whaun Bentley,https://www.pro-football-reference.com/players/B/BentJa00.htm,2018,143,1,4,7,9,9
Justin Watson,https://www.pro-football-reference.com/players/W/WatsJu01.htm,2018,144,0,1,1,0,3
Bilal Nichols,https://www.pro-football-reference.com/players/N/NichBi00.htm,2018,145,5,6,8,6,7
Tre Flowers,https://www.pro-football-reference.com/players/F/FlowTr01.htm,2018,146,6,6,3,1.333333333,2
Micah Kiser,https://www.pro-football-reference.com/players/K/KiseMi00.htm,2018,147,1,NaN,5,1.333333333,NaN
Marcus Allen,https://www.pro-football-reference.com/players/A/AlleMa03.htm,2018,148,0,0,4,1,1
Michael Dickson,https://www.pro-football-reference.com/players/D/DickMi00.htm,2018,149,3,2,4,3,3
Genard Avery,https://www.pro-football-reference.com/players/A/AverGe00.htm,2018,150,4,0.666666667,1,5,1
Davontae Harris,https://www.pro-football-reference.com/players/H/HarrDa05.htm,2018,151,0,3,1.333333333,0,0
Dane Cruikshank,https://www.pro-football-reference.com/players/C/CruiDa00.htm,2018,152,1,1,0,2,0
Tyrell Crosby,https://www.pro-football-reference.com/players/C/CrosTy00.htm,2018,153,2,3,6,NaN,NaN
Siran Neal,https://www.pro-football-reference.com/players/N/NealSi00.htm,2018,154,1,1,1,1,1
Scott Quessenberry,https://www.pro-football-reference.com/players/Q/QuesSc00.htm,2018,155,1,5,1,2,5
Troy Fumagalli,https://www.pro-football-reference.com/players/F/FumaTr00.htm,2018,156,NaN,0,1,NaN,NaN
Tyler Conklin,https://www.pro-football-reference.com/players/C/ConkTy00.htm,2018,157,1,1,2,5,4
Andrew Brown,https://www.pro-football-reference.com/players/B/BrowAn05.htm,2018,158,NaN,2,0,0,0
Daurice Fountain,https://www.pro-football-reference.com/players/F/FounDa00.htm,2018,159,0,NaN,0,0,NaN
Ogbonnia Okoronkwo,https://www.pro-football-reference.com/players/O/OkorOg00.htm,2018,160,NaN,1,1,1,5
Jermaine Carter Jr.,https://www.pro-football-reference.com/players/C/CartJe00.htm,2018,161,1,3,4,7,1
Jordan Lasley,https://www.pro-football-reference.com/players/L/LaslJo00.htm,2018,162,NaN,NaN,NaN,NaN,NaN
Tim Settle,https://www.pro-football-reference.com/players/S/SettTi00.htm,2018,163,1,1,2,1,3
Natrell Jamerson,https://www.pro-football-reference.com/players/J/JameNa00.htm,2018,164,0.666666667,0,0,NaN,NaN
Jaylen Samuels,https://www.pro-football-reference.com/players/S/SamuJa00.htm,2018,165,3,3,1,0,NaN
Wyatt Teller,https://www.pro-football-reference.com/players/T/TellWy00.htm,2018,166,2,4,8,10,7
Daniel Carlson,https://www.pro-football-reference.com/players/C/CarlDa00.htm,2018,167,2.5,2,4,5,5
Jamarco Jones,https://www.pro-football-reference.com/players/J/JoneJa08.htm,2018,168,NaN,3,2,2,NaN
Jordan Wilkins,https://www.pro-football-reference.com/players/W/WilkJo01.htm,2018,169,3,2,3,0,0
Darius Phillips,https://www.pro-football-reference.com/players/P/PhilDa02.htm,2018,170,1,2,3,1,0
Mike White,https://www.pro-football-reference.com/players/W/WhitMi01.htm,2018,171,NaN,NaN,NaN,2,3
JK Scott,https://www.pro-football-reference.com/players/S/ScotJK00.htm,2018,172,2,2,2,0,2
Johnny Townsend,https://www.pro-football-reference.com/players/T/TownJo01.htm,2018,173,2,NaN,0,0,NaN
Marquez Valdes-Scantling,https://www.pro-football-reference.com/players/V/ValdMa00.htm,2018,174,4,4,8,4,6
Damion Ratley,https://www.pro-football-reference.com/players/R/RatlDa00.htm,2018,175,1,2,1,NaN,NaN
John Kelly,https://www.pro-football-reference.com/players/K/KellJo00.htm,2018,176,1,0,NaN,0,0
Duke Ejiofor,https://www.pro-football-reference.com/players/E/EjioDu00.htm,2018,177,1,NaN,NaN,NaN,NaN
Christian Sam,https://www.pro-football-reference.com/players/S/SamxCh00.htm,2018,178,NaN,NaN,NaN,NaN,NaN
Parry Nickerson,https://www.pro-football-reference.com/players/N/NickPa00.htm,2018,179,1,1,0,0,NaN
Folorunso Fatukasi,https://www.pro-football-reference.com/players/F/FatuFo00.htm,2018,180,0,2,5,5,5
Kylie Fitts,https://www.pro-football-reference.com/players/F/FittKy00.htm,2018,181,0,0,1,0,NaN
Christian Campbell,https://www.pro-football-reference.com/players/C/CampCh01.htm,2018,182,NaN,NaN,NaN,NaN,NaN
Sam Jones,https://www.pro-football-reference.com/players/J/JoneSa00.htm,2018,183,0,NaN,NaN,NaN,NaN
Marcell Harris,https://www.pro-football-reference.com/players/H/HarrMa03.htm,2018,184,2,2,3,7,1
Deon Cain,https://www.pro-football-reference.com/players/C/CainDe00.htm,2018,185,NaN,0.666666667,0,NaN,NaN
Jacob Martin,https://www.pro-football-reference.com/players/M/MartJa02.htm,2018,186,2,1,2,6,0.666666667
Ray-Ray McCloud,https://www.pro-football-reference.com/players/M/McClRa00.htm,2018,187,0,0,1,2,3
Simeon Thomas,https://www.pro-football-reference.com/players/T/ThomSi00.htm,2018,188,NaN,1,NaN,NaN,NaN
Kamrin Moore,https://www.pro-football-reference.com/players/M/MoorKa01.htm,2018,189,0,NaN,NaN,NaN,NaN
DeShon Elliott,https://www.pro-football-reference.com/players/E/ElliDe02.htm,2018,190,NaN,0,7,3,4
Dylan Cantrell,https://www.pro-football-reference.com/players/C/CantDy00.htm,2018,191,NaN,NaN,NaN,NaN,NaN
Jamil Demby,https://www.pro-football-reference.com/players/D/DembJa00.htm,2018,192,NaN,1,NaN,NaN,NaN
Chris Covington,https://www.pro-football-reference.com/players/C/CoviCh01.htm,2018,193,0,0,NaN,NaN,NaN
Russell Gage,https://www.pro-football-reference.com/players/G/GageRu00.htm,2018,194,1,4,7,6,3
Sebastian Joseph-Day,https://www.pro-football-reference.com/players/J/JoseSe00.htm,2018,195,NaN,6,10,3,8
Tremon Smith,https://www.pro-football-reference.com/players/S/SmitTr04.htm,2018,196,1,0,0,3,2
Shaun Dion Hamilton,https://www.pro-football-reference.com/players/D/DionSh00.htm,2018,197,3,2,3,NaN,NaN
Kahlil McKenzie,https://www.pro-football-reference.com/players/M/McKeKa00.htm,2018,198,NaN,NaN,1,0,NaN
Luke Falk,https://www.pro-football-reference.com/players/F/FalkLu00.htm,2018,199,NaN,1,NaN,NaN,NaN
Foyesade Oluokun,https://www.pro-football-reference.com/players/O/OluoFo00.htm,2018,200,3,3,7,7,8
Boston Scott,https://www.pro-football-reference.com/players/S/ScotBo02.htm,2018,201,0,3,3,3,2
Jack Cichy,https://www.pro-football-reference.com/players/C/CichJa00.htm,2018,202,0,0,0,NaN,NaN
Tanner Lee,https://www.pro-football-reference.com/players/L/LeexTa00.htm,2018,203,NaN,NaN,NaN,NaN,NaN
Trenton Cannon,https://www.pro-football-reference.com/players/C/CannTr00.htm,2018,204,2,0,0,0,0
Trevon Young,https://www.pro-football-reference.com/players/Y/YounTr00.htm,2018,205,0,NaN,NaN,NaN,NaN
Matt Pryor,https://www.pro-football-reference.com/players/P/PryoMa00.htm,2018,206,NaN,1,4,4,4
Equanimeous St. Brown,https://www.pro-football-reference.com/players/S/St.BEq00.htm,2018,207,2,NaN,1,1,4
Cedrick Wilson Jr.,https://www.pro-football-reference.com/players/W/WilsCe01.htm,2018,208,NaN,0,1,5,1
Cornell Armstrong,https://www.pro-football-reference.com/players/A/ArmsCo00.htm,2018,209,1,0,1,NaN,1
Braxton Berrios,https://www.pro-football-reference.com/players/B/BerrBr00.htm,2018,210,NaN,1,3,5,1
Jordan Thomas,https://www.pro-football-reference.com/players/T/ThomJo05.htm,2018,211,2,0,0,NaN,NaN
Greg Senat,https://www.pro-football-reference.com/players/S/SenaGr00.htm,2018,212,NaN,NaN,1,NaN,NaN
Colby Gossett,https://www.pro-football-reference.com/players/G/GossCo00.htm,2018,213,1,NaN,NaN,1,2
Peter Kalambayi,https://www.pro-football-reference.com/players/K/KalaPe00.htm,2018,214,1,1,1,NaN,NaN
Bradley Bozeman,https://www.pro-football-reference.com/players/B/BozeBr00.htm,2018,215,2,10,8,5,4
Azeem Victor,https://www.pro-football-reference.com/players/V/VictAz00.htm,2018,216,NaN,NaN,NaN,NaN,NaN
Keishawn Bierria,https://www.pro-football-reference.com/players/B/BierKe00.htm,2018,217,1,0,NaN,NaN,NaN
Ade Aruna,https://www.pro-football-reference.com/players/A/ArunAd00.htm,2018,218,NaN,NaN,NaN,NaN,NaN
Danny Etling,https://www.pro-football-reference.com/players/E/EtliDa00.htm,2018,219,NaN,NaN,NaN,NaN,NaN
Alex McGough,https://www.pro-football-reference.com/players/M/McGoAl00.htm,2018,220,NaN,NaN,NaN,NaN,NaN
Matthew Adams,https://www.pro-football-reference.com/players/A/AdamMa00.htm,2018,221,6,2,1,1,2
Jermaine Kelly,https://www.pro-football-reference.com/players/K/KellJe01.htm,2018,222,NaN,NaN,NaN,NaN,NaN
Jullian Taylor,https://www.pro-football-reference.com/players/T/TaylJu00.htm,2018,223,0,1,NaN,NaN,NaN
Javon Wims,https://www.pro-football-reference.com/players/W/WimsJa00.htm,2018,224,0,1,0,NaN,0
Devante Downs,https://www.pro-football-reference.com/players/D/DownDe00.htm,2018,225,1,0,5,NaN,NaN
David Williams,https://www.pro-football-reference.com/players/W/WillDa011.htm,2018,226,0,NaN,NaN,NaN,NaN
Quentin Poling,https://www.pro-football-reference.com/players/P/PoliQu00.htm,2018,227,NaN,0,NaN,NaN,NaN
Marcell Ateman,https://www.pro-football-reference.com/players/A/AtemMa00.htm,2018,228,1,1,NaN,0,NaN
Jason Sanders,https://www.pro-football-reference.com/players/S/SandJa00.htm,2018,229,4,2,6,2,3
Leon Jacobs,https://www.pro-football-reference.com/players/J/JacoLe00.htm,2018,230,2,4,1,NaN,NaN
Travin Howard,https://www.pro-football-reference.com/players/H/HowaTr00.htm,2018,231,NaN,1,NaN,2,0
James Looney,https://www.pro-football-reference.com/players/L/LoonJa00.htm,2018,232,0,NaN,NaN,NaN,NaN
Jordan Mailata,https://www.pro-football-reference.com/players/M/MailJo00.htm,2018,233,NaN,NaN,4,7,9
Andre Smith,https://www.pro-football-reference.com/players/S/SmitAn04.htm,2018,234,0,1,1,2,0
Zaire Franklin,https://www.pro-football-reference.com/players/F/FranZa00.htm,2018,235,2,1,2,5,8
Bo Scarbrough,https://www.pro-football-reference.com/players/S/ScarBo01.htm,2018,236,NaN,2,0,NaN,NaN
Nick Bawden,https://www.pro-football-reference.com/players/B/BawdNi00.htm,2018,237,NaN,0,NaN,0,NaN
Zach Sieler,https://www.pro-football-reference.com/players/S/SielZa00.htm,2018,238,0,0,5,6,6
Hunter Bradley,https://www.pro-football-reference.com/players/B/BradHu00.htm,2018,239,1,1,1,0,0
Richie James,https://www.pro-football-reference.com/players/J/JameRi00.htm,2018,240,2,2,3,NaN,6
Greg Stroman,https://www.pro-football-reference.com/players/S/StroGr00.htm,2018,241,2,0,0,NaN,0
Kendrick Norton,https://www.pro-football-reference.com/players/N/NortKe01.htm,2018,242,NaN,NaN,NaN,NaN,NaN
Keion Crossen,https://www.pro-football-reference.com/players/C/CrosKe00.htm,2018,243,1,1,2,1,1
Justin Lawler,https://www.pro-football-reference.com/players/L/LawlJu00.htm,2018,244,1,NaN,NaN,0,NaN
Will Clapp,https://www.pro-football-reference.com/players/C/ClapWi00.htm,2018,245,1,2,1,1,3
Joshua Frazier,https://www.pro-football-reference.com/players/F/FrazJo00.htm,2018,246,NaN,NaN,NaN,NaN,NaN
Logan Cooke,https://www.pro-football-reference.com/players/C/CookLo00.htm,2018,247,2,3,3,3,3
Kendall Donnerson,https://www.pro-football-reference.com/players/D/DonnKe00.htm,2018,248,NaN,NaN,NaN,NaN,NaN
Logan Woodside,https://www.pro-football-reference.com/players/W/WoodLo00.htm,2018,249,NaN,NaN,0,0,0
Ryan Izzo,https://www.pro-football-reference.com/players/I/IzzoRy00.htm,2018,250,NaN,1,2,0,NaN
Justin Jackson,https://www.pro-football-reference.com/players/J/JackJu01.htm,2018,251,3,1,3,4,2
Rod Taylor,https://www.pro-football-reference.com/players/T/TaylRo01.htm,2018,252,NaN,NaN,NaN,NaN,NaN
Auden Tate,https://www.pro-football-reference.com/players/T/TateAu00.htm,2018,253,0,4,1,0,NaN
Korey Cunningham,https://www.pro-football-reference.com/players/C/CunnKo00.htm,2018,254,2,0,1,1,0
Austin Proehl,https://www.pro-football-reference.com/players/P/ProeAu00.htm,2018,255,NaN,NaN,NaN,NaN,NaN
Trey Quinn,https://www.pro-football-reference.com/players/Q/QuinTr00.htm,2018,256,1,1,0,NaN,NaN
