name,url,year_drafted,pick,year_1_av,year_2_av,year_3_av,year_4_av,year_5_av
Matt Peart,https://www.pro-football-reference.com/players/P/PearMa00.htm,2020,99,1,2,1,1,NaN
Tanner Muse,https://www.pro-football-reference.com/players/M/MuseTa00.htm,2020,100,NaN,0,1,1,NaN
Dalton Keene,https://www.pro-football-reference.com/players/K/KeenDa00.htm,2020,101,0,NaN,NaN,0,NaN
Alex Highsmith,https://www.pro-football-reference.com/players/H/HighAl02.htm,2020,102,4,7,8,9,NaN
Davion Taylor,https://www.pro-football-reference.com/players/T/TaylDa01.htm,2020,103,1,2,NaN,NaN,NaN
Terrell Burgess,https://www.pro-football-reference.com/players/B/BurgTe00.htm,2020,104,0,1,0.666666667,1,NaN
Adam Trautman,https://www.pro-football-reference.com/players/T/TrauAd00.htm,2020,105,2,2,2,2,NaN
Tyre Phillips,https://www.pro-football-reference.com/players/P/PhilTy00.htm,2020,106,4,2,3,3,NaN
Akeem Davis-Gaither,https://www.pro-football-reference.com/players/D/DaviAk01.htm,2020,107,2,1,2,1,NaN
Saahdiq Charles,https://www.pro-football-reference.com/players/C/CharSa00.htm,2020,108,0,2,2,4,NaN
John Simpson,https://www.pro-football-reference.com/players/S/SimpJo00.htm,2020,109,1,7,2,8,NaN
Darnay Holmes,https://www.pro-football-reference.com/players/H/HolmDa01.htm,2020,110,3,2,1,1,NaN
Solomon Kindley,https://www.pro-football-reference.com/players/K/KindSo00.htm,2020,111,5,1,NaN,NaN,NaN
Joshua Kelley,https://www.pro-football-reference.com/players/K/KellJo01.htm,2020,112,3,1,3,3,NaN
Troy Pride Jr.,https://www.pro-football-reference.com/players/P/PridTr00.htm,2020,113,3,NaN,NaN,0,NaN
Leki Fotu,https://www.pro-football-reference.com/players/F/FotuLe00.htm,2020,114,1,2,4,3,NaN
Harrison Bryant,https://www.pro-football-reference.com/players/B/BryaHa00.htm,2020,115,2,2,2,1,NaN
Ben Bartch,https://www.pro-football-reference.com/players/B/BartBe00.htm,2020,116,1,3,2,2,NaN
D.J. Wonnum,https://www.pro-football-reference.com/players/W/WonnDJ00.htm,2020,117,2,6,2,8,NaN
Albert Okwuegbunam,https://www.pro-football-reference.com/players/O/OkwuAl00.htm,2020,118,1,3,1,0,NaN
Mykal Walker,https://www.pro-football-reference.com/players/W/WalkMy00.htm,2020,119,3,2,6,3,NaN
La'Mical Perine,https://www.pro-football-reference.com/players/P/PeriLa00.htm,2020,120,2,0,NaN,1,NaN
Logan Stenberg,https://www.pro-football-reference.com/players/S/StenLo00.htm,2020,121,0,0,3,NaN,NaN
Jacob Eason,https://www.pro-football-reference.com/players/E/EasoJa00.htm,2020,122,NaN,0,0,NaN,NaN
Reggie Robinson II,https://www.pro-football-reference.com/players/R/RobiRe00.htm,2020,123,0,NaN,NaN,NaN,NaN
Anthony McFarland Jr.,https://www.pro-football-reference.com/players/M/McFaAn00.htm,2020,124,1,0,0,0,NaN
James Morgan,https://www.pro-football-reference.com/players/M/MorgJa00.htm,2020,125,NaN,NaN,NaN,NaN,NaN
Charlie Heck,https://www.pro-football-reference.com/players/H/HeckCh00.htm,2020,126,1,5,2,2,NaN
K'Von Wallace,https://www.pro-football-reference.com/players/W/WallKV00.htm,2020,127,2,1,1,3.333333333,NaN
Gabriel Davis,https://www.pro-football-reference.com/players/D/DaviGa01.htm,2020,128,6,5,9,7,NaN
Cameron Clark,https://www.pro-football-reference.com/players/C/ClarCa00.htm,2020,129,NaN,NaN,NaN,NaN,NaN
James Lynch,https://www.pro-football-reference.com/players/L/LyncJa00.htm,2020,130,1,2,2,NaN,NaN
Rashard Lawrence,https://www.pro-football-reference.com/players/L/LawrRa01.htm,2020,131,1,3,2,NaN,NaN
Troy Dye,https://www.pro-football-reference.com/players/D/DyexTr00.htm,2020,132,2,2,1,2,NaN
Colby Parkinson,https://www.pro-football-reference.com/players/P/ParkCo02.htm,2020,133,0,0,3,2,NaN
Jaylinn Hawkins,https://www.pro-football-reference.com/players/H/HawkJa00.htm,2020,134,1,2,6,0.666666667,NaN
Kevin Dotson,https://www.pro-football-reference.com/players/D/DotsKe00.htm,2020,135,2,3,7,6,NaN
Brycen Hopkins,https://www.pro-football-reference.com/players/H/HopkBr01.htm,2020,136,0,0,1,1,NaN
Josiah Scott,https://www.pro-football-reference.com/players/S/ScotJo00.htm,2020,137,0,1,2,0,NaN
L'Jarius Sneed,https://www.pro-football-reference.com/players/S/SneeLJ00.htm,2020,138,3,5,6,6,NaN
Amik Robertson,https://www.pro-football-reference.com/players/R/RobeAm00.htm,2020,139,0,1,3,5,NaN
Shaquille Quarterman,https://www.pro-football-reference.com/players/Q/QuarSh00.htm,2020,140,1,1,1,1,NaN
John Reid,https://www.pro-football-reference.com/players/R/ReidJo00.htm,2020,141,1,1,0,NaN,NaN
Antonio Gandy-Golden,https://www.pro-football-reference.com/players/G/GandAn00.htm,2020,142,0,0,NaN,NaN,NaN
Ben Bredeson,https://www.pro-football-reference.com/players/B/BredBe00.htm,2020,143,1,1,3,5,NaN
DeeJay Dallas,https://www.pro-football-reference.com/players/D/DallDe00.htm,2020,144,2,2,2,0,NaN
Jack Driscoll,https://www.pro-football-reference.com/players/D/DrisJa00.htm,2020,145,2,5,3,2,NaN
Tyler Biadasz,https://www.pro-football-reference.com/players/B/BiadTy00.htm,2020,146,2,7,9,8,NaN
Khalid Kareem,https://www.pro-football-reference.com/players/K/KareKh00.htm,2020,147,1,1,0,0,NaN
Alton Robinson,https://www.pro-football-reference.com/players/R/RobiAl03.htm,2020,148,1,2,NaN,NaN,NaN
Danny Pinter,https://www.pro-football-reference.com/players/P/PintDa00.htm,2020,149,1,2,2,NaN,NaN
Shane Lemieux,https://www.pro-football-reference.com/players/L/LemiSh00.htm,2020,150,3,0,0,0,NaN
Joe Reed,https://www.pro-football-reference.com/players/R/ReedJo03.htm,2020,151,0,NaN,NaN,NaN,NaN
Kenny Robinson Jr.,https://www.pro-football-reference.com/players/R/RobiKe02.htm,2020,152,0,1,NaN,NaN,NaN
Colton McKivitz,https://www.pro-football-reference.com/players/M/McKiCo00.htm,2020,153,2,0,1,8,NaN
Jason Strowbridge,https://www.pro-football-reference.com/players/S/StroJa02.htm,2020,154,1,NaN,NaN,NaN,NaN
Trevis Gipson,https://www.pro-football-reference.com/players/G/GipsTr00.htm,2020,155,1,4,4,1,NaN
Keith Ismael,https://www.pro-football-reference.com/players/I/IsmaKe00.htm,2020,156,0,2,NaN,1,NaN
Daniel Thomas,https://www.pro-football-reference.com/players/T/ThomDa07.htm,2020,157,1,1,1,1,NaN
Bryce Hall,https://www.pro-football-reference.com/players/H/HallBr02.htm,2020,158,2,5,0,2,NaN
Justin Rohrwasser,https://www.pro-football-reference.com/players/R/RohrJu00.htm,2020,159,NaN,NaN,NaN,NaN,NaN
Nick Harris,https://www.pro-football-reference.com/players/H/HarrNi01.htm,2020,160,1,1,NaN,2,NaN
Tyler Johnson,https://www.pro-football-reference.com/players/J/JohnTy00.htm,2020,161,2,3,0,0,NaN
Khaleke Hudson,https://www.pro-football-reference.com/players/H/HudsKh00.htm,2020,162,2,1,1,3,NaN
Kindle Vildor,https://www.pro-football-reference.com/players/V/VildKi00.htm,2020,163,1,4,2,0.666666667,NaN
Curtis Weaver,https://www.pro-football-reference.com/players/W/WeavCu00.htm,2020,164,NaN,0,NaN,NaN,NaN
Collin Johnson,https://www.pro-football-reference.com/players/J/JohnCo01.htm,2020,165,2,1,NaN,0,NaN
Quintez Cephus,https://www.pro-football-reference.com/players/C/CephQu00.htm,2020,166,3,2,0,NaN,NaN
Jake Fromm,https://www.pro-football-reference.com/players/F/FromJa00.htm,2020,167,NaN,1,NaN,NaN,NaN
John Hightower,https://www.pro-football-reference.com/players/H/HighJo00.htm,2020,168,1,0,NaN,NaN,NaN
Harrison Hand,https://www.pro-football-reference.com/players/H/HandHa00.htm,2020,169,1,1,0,NaN,NaN
Broderick Washington Jr.,https://www.pro-football-reference.com/players/W/WashBr01.htm,2020,170,1,2,5,4,NaN
Isaiah Coulter,https://www.pro-football-reference.com/players/C/CoulIs00.htm,2020,171,0,0,NaN,NaN,NaN
Jason Huntley,https://www.pro-football-reference.com/players/H/HuntJa01.htm,2020,172,0,0,NaN,NaN,NaN
Darnell Mooney,https://www.pro-football-reference.com/players/M/MoonDa00.htm,2020,173,6,9,6,4,NaN
Larrell Murchison,https://www.pro-football-reference.com/players/M/MurcLa00.htm,2020,174,1,3,0,2,NaN
Kamal Martin,https://www.pro-football-reference.com/players/M/MartKa01.htm,2020,175,3,1,NaN,NaN,NaN
K.J. Osborn,https://www.pro-football-reference.com/players/O/OsboKJ00.htm,2020,176,0,5,5,4,NaN
Michael Danna,https://www.pro-football-reference.com/players/D/DannMi00.htm,2020,177,1,3,1,8,NaN
Justin Strnad,https://www.pro-football-reference.com/players/S/StrnJu00.htm,2020,178,NaN,3,1,1,NaN
Bradlee Anae,https://www.pro-football-reference.com/players/A/AnaeBr00.htm,2020,179,1,0,NaN,NaN,NaN
Hakeem Adeniji,https://www.pro-football-reference.com/players/A/AdenHa00.htm,2020,180,3,4,2,0,NaN
Netane Muti,https://www.pro-football-reference.com/players/M/MutiNe00.htm,2020,181,1,2,0,0,NaN
Michael Onwenu,https://www.pro-football-reference.com/players/O/OnweMi00.htm,2020,182,7,5,7,4,NaN
Cam Brown,https://www.pro-football-reference.com/players/B/BrowCa01.htm,2020,183,1,1,1,1,NaN
Bravvion Roy,https://www.pro-football-reference.com/players/R/RoyxBr00.htm,2020,184,4,2,3,NaN,NaN
Blake Ferguson,https://www.pro-football-reference.com/players/F/FergBl00.htm,2020,185,1,1,1,1,NaN
Alohi Gilman,https://www.pro-football-reference.com/players/G/GilmAl00.htm,2020,186,1,1,3,5,NaN
Donovan Peoples-Jones,https://www.pro-football-reference.com/players/P/PeopDo00.htm,2020,187,3,5,9,1.333333333,NaN
Tyler Bass,https://www.pro-football-reference.com/players/B/BassTy00.htm,2020,188,3,3,3,3,NaN
Jake Luton,https://www.pro-football-reference.com/players/L/LutoJa00.htm,2020,189,2,NaN,NaN,NaN,NaN
Charlie Woerner,https://www.pro-football-reference.com/players/W/WoerCh00.htm,2020,190,0,0,0,0,NaN
Braden Mann,https://www.pro-football-reference.com/players/M/MannBr01.htm,2020,191,3,1,3,2,NaN
Jon Runyan Jr.,https://www.pro-football-reference.com/players/R/RunyJo00.htm,2020,192,1,8,9,9,NaN
Robert Windsor,https://www.pro-football-reference.com/players/W/WindRo01.htm,2020,193,0,NaN,NaN,NaN,NaN
Khalil Davis,https://www.pro-football-reference.com/players/D/DaviKh00.htm,2020,194,0,0,NaN,2,NaN
Justin Herron,https://www.pro-football-reference.com/players/H/HerrJu00.htm,2020,195,3,3,0,1,NaN
Shaun Bradley,https://www.pro-football-reference.com/players/B/BradSh00.htm,2020,196,1,1,1,NaN,NaN
John Penisini,https://www.pro-football-reference.com/players/P/PeniJo00.htm,2020,197,5,1,NaN,NaN,NaN
Antoine Brooks Jr.,https://www.pro-football-reference.com/players/B/BrooAn00.htm,2020,198,0,1,NaN,NaN,NaN
Jordan Fuller,https://www.pro-football-reference.com/players/F/FullJo01.htm,2020,199,5,5,0,6,NaN
Quez Watkins,https://www.pro-football-reference.com/players/W/WatkQu00.htm,2020,200,1,7,4,1,NaN
James Proche,https://www.pro-football-reference.com/players/P/ProcJa00.htm,2020,201,0,2,1,0,NaN
Evan Weaver,https://www.pro-football-reference.com/players/W/WeavEv00.htm,2020,202,NaN,NaN,NaN,NaN,NaN
Blake Brandel,https://www.pro-football-reference.com/players/B/BranBl00.htm,2020,203,NaN,1,2,2,NaN
Cassh Maluia,https://www.pro-football-reference.com/players/M/MaluCa00.htm,2020,204,1,NaN,NaN,NaN,NaN
Josh Metellus,https://www.pro-football-reference.com/players/M/MeteJo00.htm,2020,205,1,1,2,6,NaN
Tyler Davis,https://www.pro-football-reference.com/players/D/DaviTy02.htm,2020,206,0,0,0,NaN,NaN
Isaiah Hodgins,https://www.pro-football-reference.com/players/H/HodgIs00.htm,2020,207,NaN,0,2,2,NaN
Jake Hanson,https://www.pro-football-reference.com/players/H/HansJa00.htm,2020,208,NaN,0,1,1,NaN
Simon Stepaniak,https://www.pro-football-reference.com/players/S/StepSi00.htm,2020,209,NaN,NaN,NaN,NaN,NaN
Prince Tega Wanogho,https://www.pro-football-reference.com/players/W/WanoTe00.htm,2020,210,0,0,1,0,NaN
Isaiah Rodgers,https://www.pro-football-reference.com/players/R/RodgIs00.htm,2020,211,2,2,4,NaN,NaN
Dezmon Patmon,https://www.pro-football-reference.com/players/P/PatmDe00.htm,2020,212,0,0,0,NaN,NaN
Jordan Glasgow,https://www.pro-football-reference.com/players/G/GlasJo00.htm,2020,213,1,1,NaN,NaN,NaN
Freddie Swain,https://www.pro-football-reference.com/players/S/SwaiFr00.htm,2020,214,2,3,0,NaN,NaN
Markus Bailey,https://www.pro-football-reference.com/players/B/BailMa01.htm,2020,215,1,3,2,1,NaN
Kamren Curl,https://www.pro-football-reference.com/players/C/CurlKa00.htm,2020,216,7,4,4,4,NaN
Jauan Jennings,https://www.pro-football-reference.com/players/J/JennJa00.htm,2020,217,NaN,2,4,3,NaN
Carter Coughlin,https://www.pro-football-reference.com/players/C/CougCa00.htm,2020,218,2,1,1,1,NaN
Geno Stone,https://www.pro-football-reference.com/players/S/StonGe00.htm,2020,219,0,2,4,6,NaN
K.J. Hill,https://www.pro-football-reference.com/players/H/HillKJ00.htm,2020,220,1,0,NaN,NaN,NaN
Stantley Thomas-Oliver,https://www.pro-football-reference.com/players/T/ThomSt00.htm,2020,221,1,1,0,NaN,NaN
Eno Benjamin,https://www.pro-football-reference.com/players/B/BenjEn00.htm,2020,222,NaN,1,1.5,NaN,NaN
Chris Claybrooks,https://www.pro-football-reference.com/players/C/ClayCh02.htm,2020,223,2,2,1,NaN,NaN
Cole McDonald,https://www.pro-football-reference.com/players/M/McDoCo00.htm,2020,224,NaN,NaN,NaN,NaN,NaN
Kenny Willekes,https://www.pro-football-reference.com/players/W/WillKe06.htm,2020,225,NaN,1,NaN,NaN,NaN
Arlington Hambright,https://www.pro-football-reference.com/players/H/HambAr00.htm,2020,226,1,NaN,NaN,0,NaN
Lachavious Simmons,https://www.pro-football-reference.com/players/S/SimmLa00.htm,2020,227,NaN,0,NaN,NaN,NaN
Sterling Hofrichter,https://www.pro-football-reference.com/players/H/HofrSt00.htm,2020,228,1,0,NaN,NaN,NaN
James Smith-Williams,https://www.pro-football-reference.com/players/S/SmitJa08.htm,2020,229,1,3,7,3,NaN
Dustin Woodard,https://www.pro-football-reference.com/players/W/WoodDu01.htm,2020,230,NaN,NaN,NaN,NaN,NaN
Ben DiNucci,https://www.pro-football-reference.com/players/D/DiNuBe00.htm,2020,231,1,NaN,NaN,NaN,NaN
Carlos Davis,https://www.pro-football-reference.com/players/D/DaviCa03.htm,2020,232,1,0,0,NaN,NaN
Casey Toohill,https://www.pro-football-reference.com/players/T/ToohCa00.htm,2020,233,0.666666667,3,2,4,NaN
Clay Johnston,https://www.pro-football-reference.com/players/J/JohnCl00.htm,2020,234,0,0.666666667,1,NaN,NaN
Jashon Cornell,https://www.pro-football-reference.com/players/C/CornJa01.htm,2020,235,NaN,0,NaN,NaN,NaN
Vernon Scott,https://www.pro-football-reference.com/players/S/ScotVe00.htm,2020,236,1,0,NaN,NaN,NaN
Thakarius Keyes,https://www.pro-football-reference.com/players/K/KeyeTh00.htm,2020,237,1,0,NaN,NaN,NaN
T.J. Brunson,https://www.pro-football-reference.com/players/B/BrunTJ00.htm,2020,238,0,NaN,NaN,NaN,NaN
Dane Jackson,https://www.pro-football-reference.com/players/J/JackDa02.htm,2020,239,1,3,6,2,NaN
Tommy Stevens,https://www.pro-football-reference.com/players/S/StevTo01.htm,2020,240,0,NaN,NaN,NaN,NaN
Chapelle Russell,https://www.pro-football-reference.com/players/R/RussCh00.htm,2020,241,1,1,NaN,NaN,NaN
Jonathan Garvin,https://www.pro-football-reference.com/players/G/GarvJo00.htm,2020,242,1,1,1,NaN,NaN
Chris Jackson,https://www.pro-football-reference.com/players/J/JackCh01.htm,2020,243,1,1,0,NaN,NaN
Nate Stanley,https://www.pro-football-reference.com/players/S/StanNa00.htm,2020,244,NaN,NaN,NaN,NaN,NaN
Raymond Calais,https://www.pro-football-reference.com/players/C/CalaRa00.htm,2020,245,0,NaN,NaN,NaN,NaN
Malcolm Perry,https://www.pro-football-reference.com/players/P/PerrMa00.htm,2020,246,1,NaN,NaN,NaN,NaN
Chris Williamson,https://www.pro-football-reference.com/players/W/WillCh07.htm,2020,247,NaN,0,NaN,NaN,NaN
Sam Sloman,https://www.pro-football-reference.com/players/S/SlomSa00.htm,2020,248,0,NaN,NaN,NaN,NaN
Brian Cole II,https://www.pro-football-reference.com/players/C/ColeBr01.htm,2020,249,NaN,NaN,NaN,NaN,NaN
